event_date,year,event_type,sub_event_type,actor1,actor2,country,admin1,notes,fatalities,PERIODO
2018-07-12,2018,Protests,Peaceful protest,Protesters (China),,China,Fujian,"On 12 July 2018, over 100 migrant workers protested in front of a property sales store (Hengda) at Suning Plaza in Fuzhou, Fujian against wage arrears owed by a state-owned construction company. (China Construction Third Engineering Bureau)",0,2018-Q3
2018-01-16,2018,Protests,Peaceful protest,Protesters (China),,China,Shaanxi,"On 16 January 2018, as many as 100 taxi drivers protested against competition from an online ride app in Yangling, Shaanxi.",0,2018-Q1
2018-07-31,2018,Protests,Peaceful protest,Protesters (China),,China,Yunnan,"Around 31 July 2018 (from 31 July to 3 August 2018), over 200 employees waited and protested outside the Labour Bureau in Lijiang, Yunnan in hopes of receiving government assistance in receiving four months of wage arrears owed by their employer, private jewelry company Yunyu Group.",0,2018-Q3
2018-01-15,2018,Protests,Peaceful protest,Protesters (China),,China,Hebei,"On 15 January 2018, as many as 100 workers staged a protest to demand for wage arrears owed by real estate developer in Shahe, Hebei.",0,2018-Q1
2018-07-02,2018,Protests,Peaceful protest,Protesters (China),,China,Heilongjiang,"On 2 July 2018, between 1-100 workers protested over wage arrears owed by a state-owned television broadcasting company in Shuangyashan city of Heilongjiang.",0,2018-Q3
2018-08-27,2018,Protests,Peaceful protest,Protesters (China),,China,Hebei,"Around 27 August 2018 (as reported), as many as 100 construction workers protested in Tangshan, Hebei to demand for wage arrears old by construction state-owned enterprise China Railway No.8 Group.",0,2018-Q3
2018-07-05,2018,Protests,Peaceful protest,Protesters (China),,China,Shandong,"On 5 July 2018, between 1-100 workers protested over wage arrears owed by a private interior decoration company in Qingdao city of Shandong.",0,2018-Q3
2018-11-04,2018,Protests,Peaceful protest,Protesters (China),,China,Shandong,"On 4 November 2018, more than 300 taxi drivers staged a protest in Qingdao (Shandong) to demand for the merging of the rights of operation and ownership.",0,2018-Q4
2018-01-24,2018,Protests,Peaceful protest,Protesters (China),,China,Henan,"On 24 January 2018, between 1 to 100 workers staged a protest to demand for wage arrears owed by real estate developer in Shanzhou District (Sanmenxia, Henan).",0,2018-Q1
2018-10-21,2018,Protests,Peaceful protest,Protesters (China),,China,Anhui,"On 21 October 2018, up to 100 employees of Fuhua Lilang Resort held banners in front of the resort in Tunxi district (Huangshan, Anhui) and demanded wage arrears.",0,2018-Q4
2018-01-20,2018,Protests,Peaceful protest,Protesters (China),,China,Chongqing,"On 20 January 2018, as many as 100 workers threatened to jump off a building during a protest demanding for wage arrears owed by garment factory in Hechuan District (Chongqing).",0,2018-Q1
2018-01-20,2018,Protests,Peaceful protest,Protesters (China),,China,Shandong,"On 20 January 2018, as many as 100 workers staged a protest to demand for wage arrears owed by a paper company in Jining, Shandong.",0,2018-Q1
2018-01-11,2018,Protests,Peaceful protest,Protesters (China),,China,Jiangsu,"On 11 January 2018, between 1 to 100 workers staged a protest to demand for wage arrears owed by a gym in Yancheng, Jiangsu.",0,2018-Q1
2018-01-05,2018,Protests,Peaceful protest,Protesters (China),,China,Jiangsu,"On 5 January 2018, between 1 to 100 workers protested against wage arrears owed by an aluminium corporation in Lianyungang, Jiangsu.",0,2018-Q1
2018-01-15,2018,Protests,Peaceful protest,Protesters (China),,China,Hunan,"On 15 January 2018, as many as 100 workers threatened to jump off a building during a protest demanding for wage arrears owed by IT company in Kaifu District (Changsha, Hunan).",0,2018-Q1
2018-01-15,2018,Protests,Peaceful protest,Protesters (China),,China,Hainan,"Around 15 January 2018 (as reported), as many as 100 workers blocked roads during a protest demanding for wage arrears owed by construction company in Haikou, Hainan.",0,2018-Q1
2018-07-05,2018,Protests,Peaceful protest,Protesters (China),,China,Sichuan,"On 5 July 2018, between 1-100 workers protested the closure of a private car service company and wage arrears owed in Deyang city of Sichuan.",0,2018-Q3
2018-07-31,2018,Protests,Peaceful protest,Protesters (China),,China,Jiangsu,"On 31 July 2018, as many as 100 workers protested at the entrance of Yinlong Energy Co. Ltd Nanjing Industrial Park in Lishui district, Nanjing, blocking it with a big construction crane. They protested to demand for wage arrears.",0,2018-Q3
2018-04-01,2018,Protests,Peaceful protest,Protesters (China),,China,Yunnan,"Around 1 April 2018 (as reported), 1-100 workers protested against wage arrears owed by a coffee shop in Wenshan, Yunnan.",0,2018-Q2
2018-04-01,2018,Protests,Peaceful protest,Protesters (China),,China,Anhui,"Around 1 April 2018 (as reported), at least 5-10 workers gathered at a construction company in Xuancheng, Anhui and protested against wage arrears owed by the company. Workers claimed that the company had not paid workers since the end of last year.",0,2018-Q2
2018-04-09,2018,Protests,Peaceful protest,Protesters (China),,China,Henan,"Around 9 April 2018 (as reported), hundreds up to 1000 taxi drivers gathered together with a large banner in Wuyang county (Luohe, Henan) and demanded the government to intervene and address the severe competition caused by Didi net-car service and other illegal cabs.",0,2018-Q2
2018-04-20,2018,Protests,Peaceful protest,Protesters (China),,China,Jiangsu,"On 20 April 2018, up to 100 drivers of a food delivery company protested against a salary reduction in Suzhou, Jiangsu.",0,2018-Q2
2018-07-03,2018,Protests,Peaceful protest,Protesters (China),,China,Guangxi,"On 3 July 2018, between 1-100 taxi drivers protested to demand operating rights by parking their vehicles at the Dongxing City Hall Plaza parking lot in Dongxing county-level city, Fangchenggang prefecture-level city of Guangxi.",0,2018-Q3
2018-09-30,2018,Protests,Peaceful protest,Protesters (China),,China,Guangxi,"On 30 September 2018, around 20 workers held banner and protested in front of Wandahua City Gate in Chenzhong District (Liuzhou, Guangxi) over the unpaid payment of construction projects by the Guangxi sub-branch of Zhongwei Boda company.",0,2018-Q3
2018-05-09,2018,Protests,Protest with intervention,Protesters (China),Police Forces of China (2012-),China,Shaanxi,"Around 9 May 2018 (as reported), a group of teachers staged a protest in Chang'an District, Xi'an, Shaanxi to demand for performance bonus and equal pay for the district teachers after government fails to respond to their demands. Protesters carried banners. Police at the scene took down their banners.",0,2018-Q2
2018-12-01,2018,Protests,Peaceful protest,Protesters (China),,China,Hebei,"Around 1 December 2018 (as reported), more than 30 workers staged a protest in Zhangjiakou (Hebei) and demanded for wage arrears owed by Zhongguo Gangwan Xinjian Jingzhang railway construction project.",0,2018-Q4
2018-07-02,2018,Protests,Peaceful protest,Protesters (China),,China,Shandong,"On 2 July 2018, between 1-100 workers of a private electronic appliances factory (Shandong Gongda Diansheng) protested against layoffs in front of the company in Fangzi District, Weifang city of Shandong.",0,2018-Q3
2018-08-27,2018,Protests,Peaceful protest,Protesters (China),,China,Henan,"Around 27 August 2018 (as reported), at least 15 construction workers protested in Xinzheng, Henan to demand for wage arrears owed by a private construction project (Xinggang Investment).",0,2018-Q3
2018-10-02,2018,Protests,Peaceful protest,Protesters (China),,China,Guangxi,"On 2 October 2018, up to 100 workers protested at Nanning (Guangxi) over the unpaid wages by the construction company of Nanning Huaxiang Fangte theme park.",0,2018-Q4
2018-04-11,2018,Protests,Peaceful protest,Protesters (China),,China,Sichuan,"Around 11 April 2018 (as reported), at least 3 workers protested outside of a medicine company in Chengdu (Sichuan) against wage arrears owed the company. They put a large banner to protest.",0,2018-Q2
2018-04-11,2018,Protests,Peaceful protest,Protesters (China),,China,Henan,"Around 11 April 2018 (as reported), at least 3 workers protested at a nightclub in Zhengzhou, Henan against wage arrears owed by the owner. They put up a large banner to protest.",0,2018-Q2
2018-10-03,2018,Protests,Peaceful protest,Protesters (China),,China,Sichuan,"On 3 October 2018, up to 100 workers protested at Ziyang city (Sichuang) over the unpaid wages by the construction company in charge of Zanjiang Huafu project.",0,2018-Q4
2018-02-02,2018,Protests,Peaceful protest,Protesters (China),,China,Jiangsu,"On 2 February 2018, as many as 100 workers protested at the junction of Chenghe Street and Zhuxiang Alley in Huai'an District (Huai'an, Jiangsu) to demand wage arrears owed to them by a construction company. Protesters displayed banners.",0,2018-Q1
2018-04-06,2018,Protests,Peaceful protest,Protesters (China),,China,Shaanxi,"Around 6 April 2018 (as reported), at least 50 up to 1000 workers protested against wage arrears owed by a bar in Yan'an, Shaanxi. People gathered in the bar and held a large banner. It was reported that the owner owed the workers more than 1 million RMB in total.",0,2018-Q2
2018-01-07,2018,Protests,Protest with intervention,Protesters (China),Rioters (China),China,Hebei,"On 7 January 2018, between 1 to 100 workers demonstrated in Chang'an District (Shijiazhuang, Hebei), after being laid off by the company. They were reportedly beaten by the employers during the demonstration.",0,2018-Q1
2018-01-10,2018,Protests,Peaceful protest,Protesters (China),,China,Hunan,"Around 10 January 2018 (as reported), between 1 to 100 construction workers staged a protest to demand for wage arrears owed by a union in Huaihua, Hunan.",0,2018-Q1
2018-01-02,2018,Protests,Peaceful protest,Protesters (China),,China,Henan,"Around 2 January 2018 (as reported), between 1 to 100 workers protested against wage arrears owed by pipe construction company in Xinyang, Henan.",0,2018-Q1
2018-05-16,2018,Protests,Peaceful protest,Protesters (China),,China,Jiangsu,"Around 16 May 2018 (as reported), at least 3 workers staged a protest in Yangzhou City, Jiangsu to demand wage arrears owed to them by a gym. Protesters carried a banner.",0,2018-Q2
2018-01-23,2018,Protests,Peaceful protest,Protesters (China),,China,Fujian,"On 23 January 2018, between 1 to 100 workers staged a protest to demand for wage arrears owed by a semiconductor manufacturer in Haicang District (Xiamen, Fujian).",0,2018-Q1
2018-01-24,2018,Protests,Peaceful protest,Protesters (China),,China,Guangdong,"On 24 January 2018, between 1 to 100 workers staged a protest to demand for wage arrears owed by construction company at the toll station located in Potou District (Zhanjiang, Guangdong).",0,2018-Q1
2018-08-27,2018,Protests,Peaceful protest,Protesters (China),,China,Jiangsu,"On 27 August 2018, a group of construction workers protested in the middle of the entrance to the Banqiao Xincheng management office in Nanjing, Jiangsu, to demand for wage arrears owed by a construction materials company (Shengtian Suliao).",0,2018-Q3
2018-01-24,2018,Protests,Peaceful protest,Protesters (China),,China,Sichuan,"On 24 January 2018, between 100 to 1000 workers staged a protest to demand for wage arrears owed by a printing company in Anju District (Suining, Sichuan).",0,2018-Q1
2018-08-10,2018,Protests,Peaceful protest,Protesters (China),,China,Hubei,"Around 10 August 2018 (as reported), as many as 100 taxi drivers protested at the Yichang Petitioning Bureau in Yichang, Hubei to demand stricter regulations on mobile ride-hailing companies in hopes of ensuring fair competition in the taxi service industry.",0,2018-Q3
2018-04-18,2018,Riots,Mob violence,Rioters (China),Civilians (China),China,Shanxi,"Around 18 April 2018 (as reported), up to 100 taxi drivers went on strike and intercepted Didi ride-sharing drivers around Jiexiu, Shanxi to retaliate against the competition they were facing from Didi drivers. A lot of people were not able to hail Didi drivers as a result of this. During the incident, a female Didi driver picked up 2 people who were pretending to be passengers, and they snatched away her car keys just as a group of taxi drivers surrounded her car and started to hit it. They prevented her from leaving and threatened her. People were reported to have been arrested at the Jiexiu Railway Station.",0,2018-Q2
2018-08-10,2018,Protests,Peaceful protest,Protesters (China),,China,Anhui,"Around 10 August 2018 (as reported), as many as 100 workers protested in Sixian, Anhui, blocking the entrance to a construction site to demand for wage arrears.",0,2018-Q3
2018-03-13,2018,Protests,Peaceful protest,Protesters (China),,China,Guangxi,"Around 13 March 2018, up to 100 workers staged a protest in Guigang (Guangxi) over wage arrears owed by the Huayucheng construction project. The protesters held banners during the protest.",0,2018-Q1
2018-04-27,2018,Protests,Peaceful protest,Protesters (China),,China,Jiangsu,"Around 27 April 2018 (as reported), at least a dozen employees of an interior decoration company staged a sit-in outside the company's office in Changzhou, Jiangsu as the company suddenly shut down and the workers did not hear any news from the management personnel.",0,2018-Q2
2018-04-12,2018,Protests,Peaceful protest,Protesters (China),,China,Yunnan,"Around 12 April 2018 (as reported), up to 100 healthcare workers threatened to jump off a building to demand wage arrears owed by the hospital in Kunming, Yunnan.",0,2018-Q2
2018-04-07,2018,Protests,Peaceful protest,Protesters (China),,China,Shaanxi,"Around 7 April 2018 (as reported), a dozen up to 100 construction workers staged a sit-in to protest wage arrears owed by a state-owned construction company in Xi'an, Shaanxi. Workers were reported to receive death threats from a project manager.",0,2018-Q2
2018-01-15,2018,Protests,Peaceful protest,Protesters (China),,China,Henan,"On 15 January 2018, as many as 100 workers staged a protest to demand for wage arrears owed by high-pressure valve company in front of the Municipal Government of Kaifeng in Gulou District (Kaifeng, Henan).",0,2018-Q1
2018-01-25,2018,Protests,Peaceful protest,Protesters (China),,China,Yunnan,"On 25 January 2018, between 1 to 100 workers staged a protest to demand for wage arrears owed by a highway construction project in Nanhua County (Chuxiong, Yunnan).",0,2018-Q1
2018-01-25,2018,Protests,Peaceful protest,Protesters (China),,China,Anhui,"Around 25 January 2018 (as reported), between 1 to 100 workers staged a protest to demand for wage arrears owed by a wholesale market project in Guoyang County (Bozhou, Anhui).",0,2018-Q1
2018-10-14,2018,Protests,Peaceful protest,Protesters (China),,China,Jiangxi,"On 14 October 2018, up to 100 workers protested in Guixi (Yingtan, Jiangxi) and demanded for the unpaid wages owed to them by the interior renovation project of the new bulding of Guixi city central hostipal.",0,2018-Q4
2018-01-25,2018,Protests,Peaceful protest,Protesters (China),,China,Liaoning,"On 25 January 2018, between 1 to 100 workers staged a protest to demand for wage arrears owed by an aluminium company in Tiexi District (Shenyang, Liaoning).",0,2018-Q1
2018-10-15,2018,Protests,Peaceful protest,Protesters (China),,China,Liaoning,"On 15 October 2018, up to 100 workers protested in Shenyang (Liaoning) and demanded for the unpaid wages owed to them by the Shengyang Hengda Shengjing Junting construction project .",0,2018-Q4
2018-04-20,2018,Protests,Peaceful protest,Protesters (China),,China,Shandong,"On 20 April 2018, up to 100 workers of a construction company held a sit-in protest to demand for wage arrears in Jinan, Shandong.",0,2018-Q2
2018-01-26,2018,Protests,Peaceful protest,Protesters (China),,China,Jilin,"On 26 January 2018, a group of automobile factory workers staged a protest against the decreasing pay offered by their company in Changchun, Jilin. On the same day, a group of workers staged a protest for wage arrears owed by a hot pot restaurant in Changchun, Jilin.",0,2018-Q1
2018-07-20,2018,Protests,Peaceful protest,Protesters (China),,China,Fujian,"On 20 July 2018, as many as 100 real estate sales agents protested to demand for a year's worth of wage arrears owed by a private real estate company (Xiamen Danxia) in Xiamen, Fujian.",0,2018-Q3
2018-04-21,2018,Protests,Peaceful protest,Protesters (China),,China,Shandong,"On 21 April 2018, up to 100 workers of a fertilizer factory held a banner while protesting to demand for wage arrears in Jinan, Shandong.",0,2018-Q2
2018-01-23,2018,Protests,Peaceful protest,Protesters (China),,China,Sichuan,"On 23 January 2018, between 1 to 100 workers staged a protest against the sudden closure of a broadband company in Chengdu, Sichuan, and to demand for wage arrears owed to them. On the same day, between 1 to 100 workers blocked the entrance of a decoration company during a protest demanding for wage arrears owed by an interior design company in Chengdu, Sichuan.",0,2018-Q1
2018-07-12,2018,Protests,Peaceful protest,Protesters (China),,China,Liaoning,"On 12 July 2018, as many as 100 workers protested in Shahekou district of Dalian, Liaoning to demand payment of wage arrears, housing fund and pension, and unpaid insurance owed by a private clothing company.",0,2018-Q3
2018-07-31,2018,Protests,Peaceful protest,Protesters (China),,China,Shandong,"Around 31 July 2018 (as reported), more than 300 workers protested in Laiwu, Shandong to demand for two months of wage arrears owed by a private sanitation and hygiene enterprise. The enterprise paid back the workers as a result of the protest.",0,2018-Q3
2018-07-10,2018,Protests,Peaceful protest,Protesters (China),,China,Guizhou,"On 10 July 2018, as many as 100 migrant workers protested in Zunyi, Guizhou against wage arrears and vehicle and equipment rental fees owed by a private construction project, which appeared to have changed hands.",0,2018-Q3
2018-01-06,2018,Protests,Peaceful protest,Protesters (China),,China,Liaoning,"Around 6 January 2018 (as reported), between 1 to 100 construction workers protested against wage arrears owed by school in Shenyang, Liaoning.",0,2018-Q1
2018-12-31,2018,Protests,Peaceful protest,Protesters (China),,China,Guangdong,"On 31 December 2018, as many as 100 workers protested against the closure of a packaging company in the Nanhai district of Foshan, Guangdong and demanded for the two month's worth of wage arrears owed to 500-600 of them.",0,2018-Q4
2018-01-27,2018,Protests,Peaceful protest,Protesters (China),,China,Jiangxi,"On 27 January 2018, between 1 to 100 workers staged a protest to demand for wage arrears owed by a construction company in Yingtan, Jiangxi.",0,2018-Q1
2018-01-27,2018,Protests,Peaceful protest,Protesters (China),,China,Shaanxi,"Around 27 January 2018 (as reported), between 1 to 100 workers staged a protest to demand for wage arrears owed by construction project in Yulin, Shaanxi.",0,2018-Q1
2018-04-26,2018,Protests,Peaceful protest,Protesters (China),,China,Fujian,"Around 26 April 2018 (as reported), 30-50 crane operators protested at the entrance of Xiamen Horticulture Expo Garden in Jimei District (Xiamen, Fujian) to call for wage increase and 8-hour working day.",0,2018-Q2
2018-01-28,2018,Protests,Peaceful protest,Protesters (China),,China,Hubei,"On 28 January 2018, between 1 to 100 workers staged a protest to demand for wage arrears owed by a construction company located on Hanzheng Street, Qiaokou District (Wuhan, Hubei).",0,2018-Q1
2018-10-08,2018,Protests,Peaceful protest,Protesters (China),,China,Henan,"On 8 October 2018, up to 100 workers had sit-in protest at Anyang (Henan) and demanded the unpaid wage to be paid from the underground parking lot and utility tunnel construction project.",0,2018-Q4
2018-09-26,2018,Protests,Peaceful protest,Protesters (China),,China,Inner Mongolia,"On 26 September 2018, up to 100 workers gathered at a construction site located in Dorbod Banner (Ulanqab, Inner Mongolia) to demand for owed wages.",0,2018-Q3
2018-07-02,2018,Riots,Violent demonstration,Rioters (China),Private Security Forces (China),China,Guizhou,"On 2 July 2018, as many as 100 migrant workers demonstrated in Zunyi, Guizhou to demand for wage arrears and vehicle and equipment rental fees owed by a private construction project, which appeared to have changed hands. They occupied the construction site with their vehicles and clashed with company staff and security guards.",0,2018-Q3
2018-08-26,2018,Protests,Peaceful protest,Protesters (China),,China,Inner Mongolia,"Around 26 August 2018 (as reported), as many as 100 sanitation workers went on strike and protested in Saihan district of Hohhot, Inner Mongolia to demand for four months of wage arrears owed by their company.",0,2018-Q3
2018-01-18,2018,Protests,Peaceful protest,Protesters (China),,China,Guangdong,"On 18 January 2018, as many as 100 workers staged a protest to demand for wage arrears owed by construction company in Xiangzhou District (Zhuhai, Guangdong).",0,2018-Q1
2018-06-05,2018,Protests,Peaceful protest,Protesters (China),,China,Jiangsu,"Around 5 June 2018 (as reported), up to 100 workers protested in Wuzhong District (Suzhou City, Jiangsu Province) to demand for wage arrears owed to them by a decoration company.",0,2018-Q2
2018-09-27,2018,Protests,Peaceful protest,Protesters (China),,China,Liaoning,"Around 27 September 2018 (as reported), up to 100 employees protested with banners at a hotel located in Zhongshan District, Dalian to demand for wages owed for 2 months.",0,2018-Q3
2018-01-24,2018,Protests,Peaceful protest,Protesters (China),,China,Jilin,"Around 24 January 2018 (as reported), between 1 to 100 workers staged a protest to demand for wage arrears owed by a real estate developer in Changchun, Jilin.",0,2018-Q1
2018-08-02,2018,Protests,Peaceful protest,Protesters (China),,China,Henan,"Around 2 August 2018 (as reported), as many as 100 workers protested in Kaifeng, Henan to demand for wage arrears owed by a private flour company (Tianfeng Mianfen).",0,2018-Q3
2018-04-14,2018,Protests,Peaceful protest,Protesters (China),,China,Guangdong,"Around 14 April 2018 (as reported), at least 20 workers gathered to protest at a garment company in Dongguan, Guangdong to demand wage arrears owed by the company. They held a large banner in protest.",0,2018-Q2
2018-01-29,2018,Protests,Peaceful protest,Protesters (China),,China,Shandong,"Around 29 January 2018 (as reported), as many as 100 workers protested in Chengyang (Qingdao, Shandong) to demand for unpaid wages owed to them by a real estate developer. Protesters displayed banners.",0,2018-Q1
2018-01-29,2018,Protests,Peaceful protest,Protesters (China),,China,Hubei,"Around 29 January 2018 (as reported), as many as 100 workers protested in Wuhan (Hubei) to demand for unpaid wages owed to them by construction company.",0,2018-Q1
2018-07-02,2018,Protests,Peaceful protest,Protesters (China),,China,Ningxia,"On 2 July 2018, between 1-100 interior decoration workers protested over wage arrears owed by private stores in Shizuishan city of Ningxia.",0,2018-Q3
2018-05-09,2018,Protests,Peaceful protest,Protesters (China),,China,Jiangsu,"Around 9 May 2018 (as reported), a group of workers staged a protest in Huai'an City, Jiangsu to demand for wage arrears owed to them by a shopping mall. Police were present at the scene but were not reported to have intervened.",0,2018-Q2
2018-06-22,2018,Protests,Peaceful protest,Protesters (China),,China,Liaoning,"Around 22 June 2018 (week of), up to 100 workers carrying banners protested in Huanggu District (Shenyang City, Liaoning Province) to demand wage arrears owed to them by a construction company.",0,2018-Q2
2018-08-22,2018,Protests,Peaceful protest,Protesters (China),,China,Hunan,"Around 22 August 2018 (as reported), as many as 100 workers protested in Yongzhou, Hunan to demand for wage arrears owed by a construction project for over a year. On the same day, as many as 100 state grid workers protested in Yongzhou, Hunan to demand to receive their government payroll and wage arrears from state-owned enterprise State Grid Corporation of China.",0,2018-Q3
2018-07-22,2018,Protests,Peaceful protest,Protesters (China),,China,Heilongjiang,"Around 22 July 2018 (as reported), as many as 100 workers protested in Qitaihe, Heilongjiang to demand for wage arrears owed by a private real estate developer.",0,2018-Q3
2018-07-23,2018,Protests,Peaceful protest,Protesters (China),,China,Gansu,"On 23 July 2018, at least 4 workers protested in Lanzhou, Gansu against closure and wage arrears owed by a private indoor paint manufacturer (Scisky).",0,2018-Q3
2018-07-23,2018,Protests,Peaceful protest,Protesters (China),,China,Anhui,"Around 23 July 2018 (as reported), about 14 driving instructors protested in Lingbi county of Suzhou, Anhui to demand for wage arrears and pension fees owed by a private driving instruction company (Lingyun Driving School) to its 35 employees since May 2016.",0,2018-Q3
2018-08-04,2018,Protests,Protest with intervention,Protesters (China),Police Forces of China (2012-),China,Yunnan,"On 4 August 2018, over 60 employees marched to Hongtaiyang Plaza in Lijiang, Yunnan to demand for four months of wage arrears owed by a private jewelry company (Yunyu Group). Since this protest activity had not been previously registered with the police, the police escorted protested away from the assembly venue.",0,2018-Q3
2018-07-23,2018,Protests,Peaceful protest,Protesters (China),,China,Shandong,"On 23 July 2018, as many as 100 migrant workers petitioned at the petitioning bureau in Qufu, Shandong to demand for wage arrears owed by a private construction company (Xiyulong Water Resources and Electric Power). They petitioned after being told that morning that the Shimenshan county government was not able to assist in enforcing wage payment.",0,2018-Q3
2018-01-31,2018,Protests,Peaceful protest,Protesters (China),,China,Jiangsu,"On 31 January 2018, fewer than 100 workers protested in Changjiang Town (Rugao, Jiangsu) in response to unpaid wages.",0,2018-Q1
2018-02-01,2018,Protests,Peaceful protest,Protesters (China),,China,Sichuan,"On 1 February 2018, fewer than 100 workers protested in Chengdu (Sichuan) in response to unpaid wages.",0,2018-Q1
2018-08-03,2018,Protests,Peaceful protest,Protesters (China),,China,Shandong,"Around 3 August 2018 (as reported), as many as 100 migrant workers organized a sit-in in Qingdao, Shandong to demand for wage arrears owed by a private real estate developer (Wanke).",0,2018-Q3
2018-12-31,2018,Protests,Peaceful protest,Protesters (China),,China,Guangdong,"On 31 December 2018, as many as 100 property owners, workers, and suppliers of an interior decoration company protested in Foshan, Guangdong against the closure of the company and to demand for the wage arrears owed to them.",0,2018-Q4
2018-07-09,2018,Protests,Peaceful protest,Protesters (China),,China,Liaoning,"On 9 July 2018, as many as 100 taxi drivers went on strike and protested against harsh industry regulations set by the government in Liaoyang, Liaoning. They demanded for operating rights for drivers from other regions.",0,2018-Q3
2018-01-10,2018,Protests,Peaceful protest,Protesters (China),,China,Sichuan,"On 10 January 2018, between 1 to 100 construction workers staged a protest to demand for wage arrears owed by an electronic factory in Shuangliu District (Chengdu, Sichuan).",0,2018-Q1
2018-01-17,2018,Protests,Peaceful protest,Protesters (China),,China,Hunan,"On 17 January 2018, as many as 100 workers staged a protest to demand for wage arrears owed to them by a railway construction company in Yuexi Town (Shaoyang, Hunan).",0,2018-Q1
2018-02-02,2018,Protests,Peaceful protest,Protesters (China),,China,Shaanxi,"On 2 February 2018, around 10 workers protested in Shangzhou (Shangluo, Shaanxi) in response to unpaid wages.",0,2018-Q1
2018-10-03,2018,Protests,Peaceful protest,Protesters (China),,China,Guangdong,"On 3 October 2018, up to 100 supermarket cleaners protested in Kaiping city (Guangdong) over the unpaid salary by the supermarket.",0,2018-Q4
2018-02-02,2018,Protests,Peaceful protest,Protesters (China),,China,Chongqing,"Around 2 February 2018 (as reported), as many as 100 workers protested in Zhongxian (Chongqing) to demand wage arrears owed to them by a construction company for four years. Protesters displayed banners.",0,2018-Q1
2018-07-11,2018,Protests,Peaceful protest,Protesters (China),,China,Shandong,"On 11 July 2018, as many as 100 workers protested in Lanshan, Hunan for wage arrears owed by a private garment company. They stood in a line and created a road block, before police forces and the Labour Department arrived to mediate the situation through deliberation.",0,2018-Q3
2018-02-01,2018,Protests,Peaceful protest,Protesters (China),,China,Guangxi,"On 1 February 2018, 9 workers protested in Bama Yao Autonomous County (Hechi, Guangxi Zhuang Autonomous Region) in response to unpaid wages. Protesters held banners, shouted slogans and created noise during the protest. On 3 Feb, it was reported that police had detained three protesters for ten days and condemned the other six of them, though it's not clear when the arrests took place.",0,2018-Q1
2018-01-11,2018,Protests,Peaceful protest,Protesters (China),,China,Fujian,"Around 11 January 2018 (as reported), between 1 to 100 workers staged a protest and blocked the entry to a company to demand for wage arrears owed to them by a display monitor manufacturer in Fuzhou, Fujian.",0,2018-Q1
2018-02-03,2018,Protests,Peaceful protest,Protesters (China),,China,Jilin,"Around 3 February 2018 (as reported), as many as 100 workers protested in Tiangang Town (Jilin, Jilin) to demand wage arrears owed to them by a construction project for 3 to 4 years. Protesters displayed a large banner outside a building.",0,2018-Q1
2018-08-07,2018,Protests,Peaceful protest,Protesters (China),,China,Sichuan,"On 7 August 2018, as many as 100 workers protested in Mianyang, Sichuan to demand for wage arrears owed by a real estate developer (Evergrande Group).",0,2018-Q3
2018-05-09,2018,Protests,Peaceful protest,Protesters (China),,China,Shaanxi,"On 9 May 2018, more than a hundred workers of various enterprises in Sanqiaozhen Residential Quarter, Xi'an staged a protest at the Provincial Government in Xincheng District, Xi'an, Shaanxi to demand for pension payment and pension policy implementation after many of the enterprises they worked at closed down and, according to current pension policy, workers are not eligible for pension payment.",0,2018-Q2
2018-06-22,2018,Protests,Peaceful protest,Protesters (China),,China,Gansu,"Around 22 June 2018 (week of), up to 100 workers carrying banners protested in Lanzhou City, Gansu Province to demand more than 280000 RMB worth of wage arrears owed to more than 20 workers by an elevators company.",0,2018-Q2
2018-03-04,2018,Protests,Peaceful protest,Protesters (China),,China,Guangxi,"Around 4 March 2018 (as reported), up to 100 construction workers staged a protest in Daqiao Town (Nanning, Guangxi) to demand unpaid wages owed by Daqiao Town Government. The protesters hung banners during the protest.",0,2018-Q1
2018-06-05,2018,Protests,Peaceful protest,Protesters (China),,China,Jiangsu,"Around 5 June 2018 (as reported), up to 100 driving instructors blocked roads with their cars and went on strike in Suzhou City, Jiangsu Province to demand wage arrears owed to them by a driving school.",0,2018-Q2
2018-07-18,2018,Protests,Peaceful protest,Protesters (China),,China,Henan,"On 18 July 2018, as many as 100 workers protested to demand for wage arrears owed by a private construction supplies company (Henan Jiusheng) in Guxian township of Lingbao city, Sanmenxia, Henan.",0,2018-Q3
2018-11-04,2018,Protests,Peaceful protest,Protesters (China),,China,Henan,"On 4 November 2018, up to 100 workers from Shaanxi Ziyang county who suffered from silicosis petitioned in the Letter and Visit Bureau in Luolong District (Luoyang, Henan) to demand for compensation.",0,2018-Q4
2018-01-29,2018,Protests,Peaceful protest,Protesters (China),,China,Zhejiang,"On 29 January 2018, more than 40 workers protested in Changxing (Huzhou, Zhejiang) to demand wage arrears owed to them by a construction company.",0,2018-Q1
2018-01-01,2018,Protests,Peaceful protest,Protesters (China),,China,Liaoning,"Around 1 January 2018 (as reported), between 1-100 of workers protested against wage arrears owed by coal company in Beipiao, Liaoning.",0,2018-Q1
2018-07-15,2018,Protests,Peaceful protest,Protesters (China),,China,Shandong,"On 15 July 2018, as many as 100 migrant workers petitioned at the petitioning bureau in Qufu, Shandong to demand for wage arrears owed by a private construction company (Xiyulong Water Resources and Electric Power).",0,2018-Q3
