event_date,year,event_type,sub_event_type,actor1,actor2,country,admin1,notes,fatalities,PERIODO
2024-07-08,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,Civilians (Russia),Russia,Belgorod,"On 8 July 2024, Ukrainian forces carried out ten drone strikes and shelled 11 locations in the Grayvoronskiy district, including Chapaevskiy village, Belgorod, with 83 (likely) artillery projectiles. Across 11 locations: 4 private households, 9 cars and 7 social and commercial objects were damaged. In Chapaevskiy village, Ukrainian drones struck a combine and a tractor, a tractor operator was wounded and admitted to a hospital.",0,2024-Q3
2024-07-08,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Belgorod,"On 8 July 2024, Ukrainian forces carried out eight drone strikes and shelled 6 locations in the Krasnoyaruzhskiy district, including Demidovka village, Belgorod, with 9 (likely) artillery projectiles. Across 6 locations, 4 private houses, 1 car and a gas pipeline were damaged. No casualties.",0,2024-Q3
2024-07-08,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Belgorod,"On 8 July 2024, Ukrainian forces carried out ten drone strikes and shelled 11 locations in the Grayvoronskiy district, including Glotovo village, Belgorod, with 83 (likely) artillery projectiles. Across 11 locations: 4 private households, 9 cars and 7 social and commercial objects were damaged. There were no casualties.",0,2024-Q3
2024-07-08,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Kursk,"On 8 July 2024, Ukrainian forces carried out FPV-kamikaze drone strikes and dropped drone-borne explosives at unidentified targets in Glushkovo village, Kursk region. There were no casualties.",0,2024-Q3
2024-07-08,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Belgorod,"On 8 July 2024, Ukrainian forces carried out ten drone strikes and shelled 11 locations in the Grayvoronskiy district, including Gora-Podol village, Belgorod, with 83 (likely) artillery projectiles. Across 11 locations: 4 private households, 9 cars and 7 social and commercial objects were damaged. There were no casualties.",0,2024-Q3
2024-07-08,2024,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,Russia,Kursk,"On 8 July 2024, Ukrainian forces shelled unidentified targets in Gordeevka village, Kursk region, with (likely) artillery. There were no casualties.",0,2024-Q3
2024-07-08,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Belgorod,"On 8 July 2024, Ukrainian forces carried out ten drone strikes and shelled 11 locations in the Grayvoronskiy district, including Gorkovsky village, Belgorod, with 83 (likely) artillery projectiles. Across 11 locations: 4 private households, 9 cars and 7 social and commercial objects were damaged. There were no casualties.",0,2024-Q3
2024-07-08,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Belgorod,"On 8 July 2024, Ukrainian forces carried out ten drone strikes and shelled 11 locations in the Grayvoronskiy district, including Grayvoron town, Belgorod, with 83 (likely) artillery projectiles. Across 11 locations: 4 private households, 9 cars and 7 social and commercial objects were damaged. There were no casualties.",0,2024-Q3
2024-07-08,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,Civilians (Russia),Russia,Belgorod,"On 8 July 2024, a Ukrainian drone struck a car as it drove in Gruzskoe village, Belgorod. As a result of the drone strike, 2 civilians were wounded and admitted to a hospital.",0,2024-Q3
2024-07-08,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Belgorod,"On 8 July 2024, Ukrainian forces carried out one drone strike and shelled 2 locations in the Valuyki i Valuyskiy district, including Karabanovo village, Belgorod, with 3 (likely) artillery projectiles. Across 2 locations: 3 private houses and 1 car were damaged. Russian forces shot down 1 Ukrainian drone across 2 locations. There were no casualties.",0,2024-Q3
2024-07-08,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Belgorod,"On 8 July 2024, Ukrainian forces carried out ten drone strikes and shelled 11 locations in the Grayvoronskiy district, including Kozinka village, Belgorod, with 83 (likely) artillery projectiles. Across 11 locations: 4 private households, 9 cars and 7 social and commercial objects were damaged. There were no casualties.",0,2024-Q3
2024-07-08,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Belgorod,"On 8 July 2024, Ukrainian forces carried out three drone strikes and shelled 7 locations in the Belgorodskiy district, including Krutoy Log village, Belgorod, with 13 (likely) artillery projectiles. Across 7 locations: 5 private households, 7 cars and 1 commercial object were damaged. Russian forces shot down 3 Ukrainian drones across 7 locations. There were no casualties.",0,2024-Q3
2024-07-08,2024,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,Russia,Kursk,"On 8 July 2024, Ukrainian forces shelled unidentified targets in Kurilovka village, Kursk region, with (likely) artillery. There were no casualties.",0,2024-Q3
2024-07-07,2024,Strategic developments,Disrupted weapons use,Military Forces of Russia (2000-),Military Forces of Ukraine (2019-) Air Force,Russia,Belgorod,"Interception: On 7 July 2024, at night, Russian military shot down 1 Ukrainian drone (aircraft-type) above the Belgorod region (coded to Belgorod, Belgorod region). No casualties.",0,2024-Q3
2024-07-08,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Belgorod,"On 8 July 2024, Ukrainian forces carried out 32 drone strikes and shelled 9 locations in the Shebekinskiy district, including Leninskiy village, Belgorod, with 64 (likely) artillery projectiles. Across 9 locations, 40 private households, 82 apartments at 10 multi-storey buildings, 5 social objects, 13 commercial objects, 40 cars, power transmission lines and a gas pipeline were damaged. No casualties.",0,2024-Q3
2024-07-08,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Belgorod,"On 8 July 2024, Ukrainian forces carried out three drone strikes and shelled 7 locations in the Belgorodskiy district, including Malinovka village, Belgorod, with 13 (likely) artillery projectiles. Across 7 locations: 5 private households, 7 cars and 1 commercial object were damaged. Russian forces shot down 3 Ukrainian drones across 7 locations. There were no casualties.",0,2024-Q3
2024-07-08,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Belgorod,"On 8 July 2024, Ukrainian forces carried out 32 drone strikes and shelled 9 locations in the Shebekinskiy district, including Maryino village, Belgorod, with 64 (likely) artillery projectiles. Across 9 locations, 40 private households, 82 apartments at 10 multi-storey buildings, 5 social objects, 13 commercial objects, 40 cars, power transmission lines and a gas pipeline were damaged. No casualties.",0,2024-Q3
2024-07-08,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Belgorod,"On 8 July 2024, Ukrainian forces carried out ten drone strikes and shelled 11 locations in the Grayvoronskiy district, including Mokraya Orlovka village, Belgorod, with 83 (likely) artillery projectiles. Across 11 locations: 4 private households, 9 cars and 7 social and commercial objects were damaged. There were no casualties.",0,2024-Q3
2024-07-08,2024,Protests,Protest with intervention,Protesters (Russia),Police Forces of Russia (2000-),Russia,Moscow,"On 8 July 2024, tens of wives of Russian mobilized soldiers gathered in front of the Russian Ministry of Defense building in Moscow - Central (Tsentralnyy, Moscow). They demanded that the government immediately introduce a rotation scheme and return their husbands home. Some local journalists (who were supporting and covering the event) and the protesters were detained by the police.",0,2024-Q3
2024-07-08,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Belgorod,"On 8 July 2024, Ukrainian forces carried out 32 drone strikes and shelled 9 locations in the Shebekinskiy district, including Murom village, Belgorod, with 64 (likely) artillery projectiles. Across 9 locations, 40 private households, 82 apartments at 10 multi-storey buildings, 5 social objects, 13 commercial objects, 40 cars, power transmission lines and a gas pipeline were damaged. No casualties.",0,2024-Q3
2024-07-08,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Belgorod,"On 8 July 2024, Ukrainian forces carried out 32 drone strikes and shelled 9 locations in the Shebekinskiy district, including Nezhegol village, Belgorod, with 64 (likely) artillery projectiles. Across 9 locations, 40 private households, 82 apartments at 10 multi-storey buildings, 5 social objects, 13 commercial objects, 40 cars, power transmission lines and a gas pipeline were damaged. No casualties.",0,2024-Q3
2024-07-08,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,Civilians (Russia),Russia,Belgorod,"On 8 July 2024, Ukrainian forces carried out three drone strikes and shelled 7 locations in the Belgorodskiy district, including Nikolskoye village, Belgorod, with 13 (likely) artillery projectiles. Across 7 locations: 5 private households, 7 cars and 1 commercial object were damaged. Russian forces shot down 3 Ukrainian drones across 7 locations. In Nikolskoye village, as a result of a direct (likely) artillery projectile hit at the restaurant, 2 civilians were killed and 3 more were wounded and admitted to a hospital. Also, a Ukrainian (likely) kamikaze-drone hit an unidentified target in Nikolskoye village, however, as a result of the explosion, a local driver (who was on the other side of the road intersection) was wounded and on the way to a hospital died of his injuries.",3,2024-Q3
2024-07-08,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Belgorod,"On 8 July 2024, Ukrainian forces carried out one drone strike and shelled 2 locations in the Volokonovskiy district, including Novoye village, Belgorod, with 3 (likely) artillery projectiles. Across 2 locations: a local field caught on fire. The fire was put out. There were no casualties.",0,2024-Q3
2024-07-08,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Kursk,"On 8 July 2024, Ukrainian forces carried out FPV-kamikaze drone strikes, dropped drone-borne explosives and shelled unidentified targets in Novyi Put village, Kursk region, with (likely) artillery. There were no casualties.",0,2024-Q3
2024-07-08,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,Civilians (Russia),Russia,Kursk,"On 8 July 2024, Ukrainian forces carried out FPV-kamikaze drone strikes and dropped drone-borne explosives at unidentified targets in Rubanshchina village, Kursk region. Also, a Ukrainian drone (likely) dropped explosives on a car in the 'gray zone', a driver (a suspected civilian) was injured and admitted to a hospital.",0,2024-Q3
2024-07-08,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Belgorod,"On 8 July 2024, Ukrainian forces carried out 32 drone strikes and shelled 9 locations in the Shebekinskiy district, including Rzhevka village, Belgorod, with 64 (likely) artillery projectiles. Across 9 locations, 40 private households, 82 apartments at 10 multi-storey buildings, 5 social objects, 13 commercial objects, 40 cars, power transmission lines and a gas pipeline were damaged. No casualties.",0,2024-Q3
2024-07-07,2024,Strategic developments,Disrupted weapons use,Military Forces of Russia (2000-),Military Forces of Ukraine (2019-) Air Force,Russia,Voronezh,"Interception: On 7 July 2024, Russian military shot down 2 Ukrainian drones (aircraft-type) above the Voronezh region (coded to Voronezh, Voronezh region). No casualties.",0,2024-Q3
2024-07-08,2024,Strategic developments,Disrupted weapons use,Military Forces of Russia (2000-),Military Forces of Ukraine (2019-) Air Force,Russia,Belgorod,"Interception: On 8 July 2024, Russian military shot down at least 1 Ukrainian drone (aircraft-type) over the Belgorod region (coded to Belgorod, Belgorod region). No casualties.",0,2024-Q3
2024-07-08,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Belgorod,"On 8 July 2024, Ukrainian forces carried out one drone strike and shelled 2 locations in the Valuyki i Valuyskiy district, including Staryi Khutor village, Belgorod, with 3 (likely) artillery projectiles. Across 2 locations: 3 private houses and 1 car were damaged. Russian forces shot down 1 Ukrainian drone across 2 locations. There were no casualties.",0,2024-Q3
2024-07-08,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Kursk,"On 8 July 2024, Ukrainian forces carried out FPV-kamikaze drone strikes and dropped drone-borne explosives at unidentified targets in Sudzha town, Kursk region. 2 private households were damaged. There were no casualties.",0,2024-Q3
2024-07-08,2024,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,Russia,Kursk,"On 8 July 2024, Ukrainian forces shelled unidentified targets in Tyotkino village, Kursk region, with (likely) artillery. There were no casualties.",0,2024-Q3
2024-07-08,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Belgorod,"On 8 July 2024, Ukrainian forces carried out three drone strikes and shelled 7 locations in the Belgorodskiy district, including Vergilevka village, Belgorod, with 13 (likely) artillery projectiles. Across 7 locations: 5 private households, 7 cars and 1 commercial object were damaged. Russian forces shot down 3 Ukrainian drones across 7 locations. There were no casualties.",0,2024-Q3
2024-07-09,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,Military Forces of Russia (2000-) Air Force,Russia,Astrakhan,"On 9 July 2024, according to local sources, at night, Ukrainian forces carried out drone strikes at the Russian military airfield 'Akhtubinsk' (military unit 15650) near Akhtubinsk town, Astrakhan region. Several loud explosions were heard in the area. Casualties unknown.",0,2024-Q3
2024-07-08,2024,Strategic developments,Disrupted weapons use,Military Forces of Russia (2000-),Military Forces of Ukraine (2019-) Air Force,Russia,Belgorod,"Interception: On 8 July 2024, during the day, Russian military shot down 1 Ukrainian drone over the Rovenskiy district (coded to Roven'ki, Belgorod region). No casualties.",0,2024-Q3
2024-07-08,2024,Strategic developments,Disrupted weapons use,Military Forces of Russia (2000-) Air Force,,Russia,Republic of Kalmykia,"Detonation: Around 8 July 2024 (as reported), according to local sources, early in the morning, an accidental missile release occurred (Kalibr 3M14) from a Russian warplane over the area near Solenoye village (Republic of Kalmykia). A 2-meter-deep crater was formed on the site where the missile fell. No casualties. According to local sources, this is a second time that such missile had been accidentally dropped at the same area since 2023.",0,2024-Q3
2024-07-09,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Belgorod,"On 9 July 2024, Ukrainian forces carried out ten drone strikes and shelled 11 locations in the Belgorodskiy district, including Belovskoye village, Belgorod, with 11 (likely) artillery projectiles. Across 11 locations: 3 private households and 1 car were damaged. Russian forces shot down 6 Ukrainian drones across 11 locations. There were no casualties.",0,2024-Q3
2024-07-09,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Belgorod,"On 9 July 2024, Ukrainian forces carried out ten drone strikes and shelled 11 locations in the Belgorodskiy district, including Bessonovka village, Belgorod, with 11 (likely) artillery projectiles. Across 11 locations: 3 private households and 1 car were damaged. Russian forces shot down 6 Ukrainian drones across 11 locations. There were no casualties.",0,2024-Q3
2024-07-09,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Belgorod,"On 9 July 2024, Ukrainian forces carried out eleven (11) drone strikes across 6 locations in the Grayvoronskiy district, including Bezymeno village, Belgorod. Across 6 locations: 5 multi-storey residential buildings, 6 private households and 5 cars were damaged. There were no casualties.",0,2024-Q3
2024-07-09,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Belgorod,"On 9 July 2024, Ukrainian forces carried out ten drone strikes and shelled 11 locations in the Belgorodskiy district, including Blizhneye village, Belgorod, with 11 (likely) artillery projectiles. Across 11 locations: 3 private households and 1 car were damaged. Russian forces shot down 6 Ukrainian drones across 11 locations. There were no casualties.",0,2024-Q3
2024-07-09,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Belgorod,"On 9 July 2024, Ukrainian forces carried out ten drone strikes and shelled 11 locations in the Belgorodskiy district, including Bochkovka village, Belgorod, with 11 (likely) artillery projectiles. Across 11 locations: 3 private households and 1 car were damaged. Russian forces shot down 6 Ukrainian drones across 11 locations. There were no casualties.",0,2024-Q3
2024-07-09,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Belgorod,"On 9 July 2024, Ukrainian forces carried out one drone strike and shelled 3 locations in the Borisovskiy district, including Bogun-Gorodok village, Belgorod, with 15 (likely) artillery projectiles. Russian forces shot down 1 Ukrainian drone across 3 locations. There were no casualties.",0,2024-Q3
2024-07-09,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Belgorod,"On 9 July 2024, Ukrainian forces carried out ten drone strikes and shelled 11 locations in the Belgorodskiy district, including Cheremoshnoe village, Belgorod, with 11 (likely) artillery projectiles. Across 11 locations: 3 private households and 1 car were damaged. Russian forces shot down 6 Ukrainian drones across 11 locations. There were no casualties.",0,2024-Q3
2024-07-09,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Kursk,"On 9 July 2024, Russian forces shot down several Ukrainian drones over Dyakonovo village, Kursk region. However, the debris of downed drones damaged 2 private households. There were no casualties.",0,2024-Q3
2024-07-09,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Volgograd,"On 9 July 2024, according to Russian sources, Russian forces shot down several Ukrainian drones over Frolovo town, Volgograd region, however, the debris of downed drones fell on a power substation, causing a fire. The fire was later put out. Casualties unknown.",0,2024-Q3
2024-07-09,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Belgorod,"On 9 July 2024, Ukrainian forces carried out eleven (11) drone strikes across 6 locations in the Grayvoronskiy district, including Glotovo village, Belgorod. Across 6 locations: 5 multi-storey residential buildings, 6 private households and 5 cars were damaged. There were no casualties.",0,2024-Q3
2024-07-09,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Kursk,"On 9 July 2024, Ukrainian forces carried out FPV-kamikaze drone strikes, dropped drone-borne explosives and shelled unidentified targets in Goptarovka village, Kursk region, with (likely) artillery. There were no casualties.",0,2024-Q3
2024-07-09,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Belgorod,"On 9 July 2024, Ukrainian forces carried out eleven (11) drone strikes across 6 locations in the Grayvoronskiy district, including Gorkovsky village, Belgorod. Across 6 locations: 5 multi-storey residential buildings, 6 private households and 5 cars were damaged. There were no casualties.",0,2024-Q3
2024-07-09,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Kursk,"On 9 July 2024, Ukrainian forces carried out FPV-kamikaze drone strikes, dropped drone-borne explosives and shelled unidentified targets in Gorodishche village, Kursk region, with (likely) artillery. There were no casualties.",0,2024-Q3
2024-07-09,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Belgorod,"On 9 July 2024, Ukrainian forces carried out five drone strikes and shelled 4 locations in the Krasnoyaruzhskiy district, including Grafovka village, Belgorod, with 1 (likely) artillery projectile. Across 4 locations, 1 car and a commercial object were damaged. No casualties.",0,2024-Q3
2024-07-09,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Belgorod,"On 9 July 2024, Ukrainian forces carried out eleven (11) drone strikes across 6 locations in the Grayvoronskiy district, including Grayvoron town, Belgorod. Across 6 locations: 5 multi-storey residential buildings, 6 private households and 5 cars were damaged. There were no casualties.",0,2024-Q3
2024-07-09,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Belgorod,"On 9 July 2024, Ukrainian forces carried out one drone strike and shelled 3 locations in the Borisovskiy district, including Gruzskoe village, Belgorod, with 15 (likely) artillery projectiles. Russian forces shot down 1 Ukrainian drone across 3 locations. There were no casualties.",0,2024-Q3
2024-07-09,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Kursk,"On 9 July 2024, Ukrainian forces carried out FPV-kamikaze drone strikes, dropped drone-borne explosives and shelled unidentified targets in Guevo village, Kursk region, with (likely) artillery. There were no casualties.",0,2024-Q3
2024-07-09,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Kursk,"On 9 July 2024, Ukrainian forces carried out FPV-kamikaze drone strikes, dropped drone-borne explosives and shelled unidentified targets in Iskra village, Kursk region, with (likely) artillery. There were no casualties.",0,2024-Q3
2024-07-09,2024,Strategic developments,Disrupted weapons use,Military Forces of Russia (2000-),Military Forces of Ukraine (2019-) Air Force,Russia,Astrakhan,"Interception: On 9 July 2024, at night, Russian military shot down 5 Ukrainian drones (aircraft-type) over the Astrakhan region (coded to Astrakhan, Astrakhan region). No casualties.",0,2024-Q3
2024-07-09,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Belgorod,"On 9 July 2024, Ukrainian forces carried out eleven (11) drone strikes across 6 locations in the Grayvoronskiy district, including Kozinka village, Belgorod. Across 6 locations: 5 multi-storey residential buildings, 6 private households and 5 cars were damaged. There were no casualties.",0,2024-Q3
2024-07-09,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Belgorod,"On 9 July 2024, Ukrainian forces carried out ten drone strikes and shelled 11 locations in the Belgorodskiy district, including Krutoy Log village, Belgorod, with 11 (likely) artillery projectiles. Across 11 locations: 3 private households and 1 car were damaged. Russian forces shot down 6 Ukrainian drones across 11 locations. There were no casualties.",0,2024-Q3
2024-07-09,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Kursk,"On 9 July 2024, Ukrainian forces carried out FPV-kamikaze drone strikes, dropped drone-borne explosives and shelled unidentified targets in Kurilovka village, Kursk region, with (likely) artillery. There were no casualties.",0,2024-Q3
2024-07-09,2024,Strategic developments,Disrupted weapons use,Military Forces of Russia (2000-),Military Forces of Ukraine (2019-) Air Force,Russia,Belgorod,"Interception: On 9 July 2024, at night, Russian military shot down 3 Ukrainian drones (aircraft-type) over the Belgorod region (coded to Belgorod, Belgorod region). No casualties.",0,2024-Q3
2024-07-09,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Belgorod,"On 9 July 2024, Ukrainian forces carried out 23 drone strikes and shelled 15 locations in the Shebekinskiy district, including Leninskiy village, Belgorod, with 13 (likely) artillery projectiles. Across 15 locations, 10 private houses, 3 outbuildings, 2 social objects, 1 non-residential building, 2 commercial objects, 5 cars and power transmission lines were damaged. There were no casualties.",0,2024-Q3
2024-07-09,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Belgorod,"On 9 July 2024, Ukrainian forces carried out 23 drone strikes and shelled 15 locations in the Shebekinskiy district, including Malomikhailovka village, Belgorod, with 13 (likely) artillery projectiles. Across 15 locations, 10 private houses, 3 outbuildings, 2 social objects, 1 non-residential building, 2 commercial objects, 5 cars and power transmission lines were damaged. There were no casualties.",0,2024-Q3
2024-07-09,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Belgorod,"On 9 July 2024, Ukrainian forces carried out 23 drone strikes and shelled 15 locations in the Shebekinskiy district, including Maryino village, Belgorod, with 13 (likely) artillery projectiles. Across 15 locations, 10 private houses, 3 outbuildings, 2 social objects, 1 non-residential building, 2 commercial objects, 5 cars and power transmission lines were damaged. There were no casualties.",0,2024-Q3
2024-07-09,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Belgorod,"On 9 July 2024, Ukrainian forces carried out 23 drone strikes and shelled 15 locations in the Shebekinskiy district, including Murom village, Belgorod, with 13 (likely) artillery projectiles. Across 15 locations, 10 private houses, 3 outbuildings, 2 social objects, 1 non-residential building, 2 commercial objects, 5 cars and power transmission lines were damaged. There were no casualties.",0,2024-Q3
2024-07-09,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Belgorod,"On 9 July 2024, Ukrainian forces carried out two drone strikes at unidentified targets in Novopetrovka village, Belgorod. 2 cars were damaged. Russian forces shot down 1 Ukrainian drone. There were no casualties.",0,2024-Q3
2024-07-09,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Kursk,"On 9 July 2024, Ukrainian forces carried out FPV-kamikaze drone strikes, dropped drone-borne explosives and shelled unidentified targets in Obukhovka village, Kursk region, with (likely) artillery. There were no casualties.",0,2024-Q3
2024-07-09,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Kursk,"On 9 July 2024, Ukrainian forces carried out FPV-kamikaze drone strikes, dropped drone-borne explosives and shelled unidentified targets in Plekhovo village, Kursk region, with (likely) artillery. There were no casualties.",0,2024-Q3
2024-07-09,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Kursk,"On 9 July 2024, Ukrainian forces carried out FPV-kamikaze drone strikes, dropped drone-borne explosives and shelled unidentified targets in Popovo-Lezhachi village, Kursk region, with (likely) artillery. There were no casualties.",0,2024-Q3
2024-07-09,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Belgorod,"On 9 July 2024, Ukrainian forces carried out ten drone strikes and shelled 11 locations in the Belgorodskiy district, including Razumnoe village, Belgorod, with 11 (likely) artillery projectiles. Across 11 locations: 3 private households and 1 car were damaged. Russian forces shot down 6 Ukrainian drones across 11 locations. There were no casualties.",0,2024-Q3
2024-07-09,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Rostov,"On 9 July 2024, according to local sources, at night, Ukrainian forces carried out drone strikes at the energy infrastructure in the Rodionovo-Nesvetayskiy district (coded to Rodionovo-Nesvetaiskaya, Rostov region). As a result of the drone strikes, a 500kv power station caught on fire. Russian forces shot down several Ukrainian drones in the district. Casualties unknown. Also, more than 300 thousand people were left without electricity and the rolling blackouts were imposed in the Rostov region.",0,2024-Q3
2024-07-09,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Belgorod,"On 9 July 2024, Ukrainian forces carried out 23 drone strikes and shelled 15 locations in the Shebekinskiy district, including Rzhevka village, Belgorod, with 13 (likely) artillery projectiles. Across 15 locations, 10 private houses, 3 outbuildings, 2 social objects, 1 non-residential building, 2 commercial objects, 5 cars and power transmission lines were damaged.",0,2024-Q3
2024-07-09,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Belgorod,"On 9 July 2024, Ukrainian forces carried out 23 drone strikes and shelled 15 locations in the Shebekinskiy district, including Sereda village, Belgorod, with 13 (likely) artillery projectiles. Across 15 locations, 10 private houses, 3 outbuildings, 2 social objects, 1 non-residential building, 2 commercial objects, 5 cars and power transmission lines were damaged. There were no casualties.",0,2024-Q3
2024-07-09,2024,Strategic developments,Disrupted weapons use,Military Forces of Russia (2000-),Military Forces of Ukraine (2019-) Air Force,Russia,Rostov,"Interception: On 9 July 2024, at night, Russian military shot down 21 Ukrainian drones (aircraft-type) over the Rostov region (coded to Rostov-on-Don, Rostov region). No casualties.",0,2024-Q3
2024-07-09,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Belgorod,"On 9 July 2024, Ukrainian forces carried out ten drone strikes and shelled 11 locations in the Belgorodskiy district, including Shchetinovka village, Belgorod, with 11 (likely) artillery projectiles. Across 11 locations: 3 private households and 1 car were damaged. Russian forces shot down 6 Ukrainian drones across 11 locations. There were no casualties.",0,2024-Q3
2024-07-09,2024,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,,Russia,Belgorod,"On 9 July 2024, Ukrainian forces carried out 23 drone strikes and shelled 15 locations in the Shebekinskiy district, including Shchigorevka village, Belgorod, with 13 (likely) artillery projectiles. Across 15 locations, 10 private houses, 3 outbuildings, 2 social objects, 1 non-residential building, 2 commercial objects, 5 cars and power transmission lines were damaged. There were no casualties.",0,2024-Q3
