event_date,year,event_type,sub_event_type,actor1,actor2,country,admin1,notes,fatalities,PERIODO
2018-02-06,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"In Jizan border province, gatherings and fortifications of Saudi soldiers were fired by a guided rocket and numbers of artillery shells in Bait-Abidh, and other gatherings were shelled in Malhama and Faridha sites, destroying military vehicle in Aridhah sites.",0,2018-Q1
2018-02-06,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"In Kamer village of Jizan, pro-Houthi forces claim to have 'smashed' a military vehicle belonging to Saudi troops. Previous events using similar language suggest the use of a remotely fired rocket device. NO injuries were specified in the event.",0,2018-Q1
2018-02-06,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Najran,Two Saudi soldiers were shot by Houthi snipers in Eshah triangle and Shurfa site. The source did not specify if they survived or not.,0,2018-Q1
2018-02-07,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Najran,"A Saudi soldier was shot dead by Houthi militiamen in Ash Shurfah site, Najran.",1,2018-Q1
2018-02-08,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"In border Saudi province of Jizan, artillery shelling targeted Saudi soldiers' gatherings and fortifications in Qatbah school, Qedhaa-Namir, Kamer village, Dafinh, Qarn, Jarah valley, Hemiah center, and in Faridhah and Haskul sites.",0,2018-Q1
2018-02-08,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"In Qewa village of Jizan, two Saudi soldiers were shot by Houthi snipers on Khazan hill. The source did not specify if they survived or were killed.",0,2018-Q1
2018-02-08,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"In border Saudi province of Jizan, artillery shelling targeted Saudi soldiers' gatherings and fortifications in Qatbah school, Qedhaa-Namir, Kamer village, Dafinh, Qarn, Jarah valley, Hemiah center, and in Faridhah and Haskul sites.",0,2018-Q1
2018-02-08,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"In border Saudi province of Jizan, artillery shelling targeted Saudi soldiers' gatherings and fortifications in Qatbah school, Qedhaa-Namir, Kamer village, Dafinh, Qarn, Jarah valley, Hemiah center, and in Faridhah and Haskul sites.",0,2018-Q1
2018-02-08,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Najran,Pro-Houthi forces claim to have killed and wounded 'dozens' of Saudi forces in Hamr-Said mountain eastern Ajasher (Najran) (fatalities coded as half).,6,2018-Q1
2018-02-09,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Civilians (Saudi Arabia),Saudi Arabia,Jizan,"A missile fired by Houthi forces in Yemen landed in Al-Aradhah governorate in Jazan region, wounding three children.",0,2018-Q1
2018-02-10,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"Furthermore, 3 Saudi soldiers were sniped in Khuba, Jahfan, and Shabakah of Jizan, while a Saudi-paid fighter was shot dead in Talaa site of Najran.",0,2018-Q1
2018-02-10,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"In Jizan,Houthi artillery shelling targeted Saudi soldiers in Mustahdath site eastern Jahfan, as well as soldiers in Mawsim site.",0,2018-Q1
2018-02-10,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"Also in Jizan, artillery and missile shelling targeted gatherings of Saudi soldiers and mercenaries in Mustahdath-Nashaw site located near near As Sahhar, sites of Shabaka, Mataan and Kamer village in Jizan governorate.",0,2018-Q1
2018-02-10,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"In Jizan,Houthi artillery shelling targeted Saudi soldiers in Mustahdath site eastern Jahfan, as well as soldiers in Mawsim site.",0,2018-Q1
2018-02-10,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"Also in Jizan, artillery and missile shelling targeted gatherings of Saudi soldiers and mercenaries in Mustahdath-Nashaw site located near near As Sahhar, sites of Shabaka, Mataan and Kamer village in Jizan governorate.",0,2018-Q1
2018-01-09,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,Pro Houthi forces reportedly shelled Saudi soldiers in Al Ghawiya and Quwa in Jaizan on January 9. There were no reports of human casualties or material damage.,0,2018-Q1
2018-01-09,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,Pro Houthi forces reportedly shelled Saudi soldiers in Al Makhyal military camp in Al Aridah in Jaizan on January 9. There were no reports of human casualties or material damage.,0,2018-Q1
2018-09-01,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Najran,"Pro Houthi forces reportedly shelled Saudi soldiers in the west of Al Shabaka, Al Shurfa and Al Makhruq in Najran. There were no reports of human casualties or material damage; January 9.",0,2018-Q3
2018-01-09,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Najran,"Pro Houthi forces reportedly shelled Saudi soldiers in the west of Al Shabaka, Al Shurfa and Al Makhruq in Najran. There were no reports of human casualties or material damage; January 9.",0,2018-Q1
2018-01-10,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"Pro Houthi forces reportedly attacked Al Shabaka in Jaizan on January 10, killing and injuring a number of Saudi soldiers. Unknown fatalities coded as 10.",10,2018-Q1
2018-01-10,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,Pro Houthi forces reportedly shelled Saudi soldiers in Al Maatan in Jaizan on January 10. There were no reports of human casualties or material damage.,0,2018-Q1
2018-01-15,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,Pro Houthi forces reportedly shot dead 1 Saudi soldier in Quwa in Jaizan on January 15.,1,2018-Q1
2018-01-19,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,Houthi forces reportedly destroyed a Saudi military vehicle in Al Abadiyah in Al Harth of Jizan in the past 24 hours of January 19.,0,2018-Q1
2018-01-19,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,A Pro-Houthi Yemeni military sources reported that Houthi militiamen had shot dead five soldiers just in al Quwah and Hamidah of Jizan. Fatalities split between 2 events.,2,2018-Q1
2018-01-19,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,Houthi forces reportedly shelled fortifications of Saudi army in Ghawiya in Jazan in the past 24 hours of January 19. There were no reports of human casualties or material damage.,0,2018-Q1
2018-02-10,2018,Explosions/Remote violence,Air/drone strike,Military Forces of Saudi Arabia (2015-),,Saudi Arabia,Jizan,"In Jizan, Saudi fighter jets waged two air strikes on Jarah valley in al- Khaoba. The source did not provide any information on what was being struck.",0,2018-Q1
2018-02-11,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"In the border province of Jizan, three Saudi soldiers were killed by Houthi snipers in in Khubah, jahfan and Shabakah site, Jizan. Fatalities spread across three locations.",1,2018-Q1
2018-02-11,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"Pro-Houthi forces reportedly fired artillery shells at Saudi soldiers in Mustahdath-Nashaw site located near As Sahhar area, Mawsim, Mataan, Kamer, Shabakah, beyond Hamedhah village and Musthadath site eastern Jahfan, causing casualties. (all in Jizan)",0,2018-Q1
2018-02-11,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"In the border province of Jizan, three Saudi soldiers were killed by Houthi snipers in in Khubah, jahfan and Shabakah site, Jizan. Fatalities spread across three locations.",1,2018-Q1
2018-02-11,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"In the border province of Jizan, three Saudi soldiers were killed by Houthi snipers in in Khubah, jahfan and Shabakah site, Jizan. Fatalities spread across three locations.",1,2018-Q1
2018-02-11,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"Pro-Houthi forces reportedly fired artillery shells at Saudi soldiers in Mustahdath-Nashaw site located near As Sahhar area, Mawsim, Mataan, Kamer, Shabakah, beyond Hamedhah village and Musthadath site eastern Jahfan, causing casualties. (all in Jizan)",0,2018-Q1
2018-02-11,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"Pro-Houthi forces reportedly fired artillery shells at Saudi soldiers in Mustahdath-Nashaw site located near As Sahhar area, Mawsim, Mataan, Kamer, Shabakah, beyond Hamedhah village and Musthadath site eastern Jahfan, causing casualties. (all in Jizan)",0,2018-Q1
2018-02-11,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"Pro-Houthi forces claim to have launched artillery attacks at Jabal al-Dukhan, Hamezah village and al-Qern base in JIzan causing material damage. No injuries were reported.",0,2018-Q1
2018-11-02,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Najran,"Pro-Houthi forces fired artillery shells at Saudi soldiers in Mukhruq site, Jizan. No injuries were reported.",0,2018-Q4
2018-02-11,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Najran,"Pro-Houthi forces shelled Saudi soldiers and allies in Shorfa and Shabaka sites, which resulted in killing and injuring of 'a number' of soldiers. Unknown fatalities coded as 10. Fatalities spread across two locations.",5,2018-Q1
2018-02-11,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Najran,"Pro-Houthi forces shelled Saudi soldiers and allies in Shorfa and Shabaka sites, which resulted in killing and injuring of 'a number' of soldiers. Unknown fatalities coded as 10. Fatalities spread across two locations.",5,2018-Q1
2018-02-11,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Najran,It was reported that a Saudi military vehicle was destroyed and its crew was killed in Khaliqa in Al Khadra in Najran on the days around February 11. Unknown fatalities coded as 10.,10,2018-Q1
2018-02-14,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"Pro-Houthi forces claim to have fired artillery shells at soldiers in al- Faridah and al-Moa'anaq sites in Al Khobh, al-Kirs, and bombed a Saudi military vehicle, killing its crew in Bujan site.",0,2018-Q1
2018-02-14,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Najran,"Pro-Houthi forces claim to have fired artillery shells at Saudi soldiers in the military sites of al-Hanjar, al-khazan hilltops, al-Ganasin, Qallal al-Shibani and al-Khadra crossing point (Najran). No info on casualties.",0,2018-Q1
2018-02-14,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Najran,"Pro-Houthi forces claim to have fired artillery shells at Saudi soldiers in the military sites of al-Hanjar, al-khazan hilltops, al-Ganasin, Qallal al-Shibani and al-Khadra crossing point (Najran). No info on causualties.",0,2018-Q1
2018-02-15,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,Pro-Houthi forces claim to have shot dead 5 Saudi soldiers in al-Qamar village of Jizan.,5,2018-Q1
2018-02-16,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Asir,"In Asir, gatherings of Saudi soldiers were shelled by Houthi artillery in Misyal site. No injuries were reported.",0,2018-Q1
2018-02-16,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,Pro-Houthi forces fired Katyusha rockets at Saudi soldiers in Aradha camp. No further info.,0,2018-Q1
2018-02-16,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"Pro-Houthi forces claim to have fired artillery shells on Saudi soldiers in Qais mountain, Jarah valley, Ramadha site and Qamer village. According to the report, 'dozens' were 'killed and wounded'. Fatalities coded as half and spread across 4 events.",1,2018-Q1
2018-02-16,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"Pro-Houthi forces claim to have fired artillery shells on Saudi soldiers in Qais mountain, Jarah valley, Ramadha site and Qamer village. According to the report, 'dozens' were 'killed and wounded'. Fatalities coded as half and spread across 4 events.",1,2018-Q1
2018-02-16,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"Pro-Houthi forces claim to have fired artillery shells on Saudi soldiers in Qais mountain, Jarah valley, Ramadha site and Qamer village. According to the report, 'dozens' were 'killed and wounded'. Fatalities coded as half and spread across 4 events.",2,2018-Q1
2018-02-16,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Najran,Pro-Houthi forces shelled Saudi soldiers and allies in Sudais and Shurfa sites of Najran. No info on fatalities. An airstrike responded to the artillery shells.,0,2018-Q1
2018-02-18,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Asir,Pro-Houthi forces claim to have mounted a military assault against Saudi soldiers in Um-Riyah hill of Thaban area of Asir. 'A number' of the soldiers were reportedly killed. Unknown fatalities coded as 10.,10,2018-Q1
2018-02-18,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"Pro-Houthi fighters claim to have attacked a group of Saudi soldiers in Qamar village, Jizan, killing and wounding a number of them and destroying a tank. Fatalities later updated by an Arabic report to 5 fatalities.",5,2018-Q1
2018-02-18,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Najran,"Pro-Houthi forces claim to have repulsed an attempted offensive by Saudi soldiers on al-Khadra outlet in Najran, resulting in 'loss of life'. Al-Jazeera Arabic later confirmed the death of three Saudi soldiers, bringing the total to 8 in the area over the past two days.",3,2018-Q1
2018-02-19,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"In Jizan border province, a military Saudi bulldozer was smashed in Hamidha village by a guided missile, while four Saudi soldiers were sniped in Qewa village.",4,2018-Q1
2018-02-19,2018,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Najran,"Pro-Houthi forces claim to have exploded a Saudi-military jeep in Alb crossing, Najran. No injuries were reported. Previous events using similar language suggest the use of a remotely detonated IED.",0,2018-Q1
2018-02-20,2018,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"Saudi military vehicle was bombed by an explosive device set by pro-Houthi forces in Hathra site, killing all its crew. Unknown fatalities coded as 10.",10,2018-Q1
2018-02-20,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Najran,"Pro-Houthi forces shelled Saudi troops in Al-Buqa'a camp, Najran. No injuries were reported. Additional shelling hit Saudi positions in Shrfa and Shabaka sites on the 20th of February, 2018.",0,2018-Q1
2018-02-20,2018,Explosions/Remote violence,Air/drone strike,Military Forces of Saudi Arabia (2015-),,Saudi Arabia,Najran,"In the border Saudi province of Najran, the Saudi jets launched five strikes on Shurfa and Sudais sites. No info on what they were striking.",0,2018-Q1
2018-02-21,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,Pro-Houthi forces reportedly shelled Saudi troops in Khushel.,0,2018-Q1
2018-02-21,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"Three Saudi soldiers were shot and killed by pro-Houthi snipers in Kars-Jubah site, Jizan.",3,2018-Q1
2018-02-21,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"Pro-Houthi rocketry forces fired missiles and rockets at Saudi forces in Maten camp and Mawsem gate, reportedly 'killing and injuring dozens'. Fatalities coded as half and spread across two locations.",3,2018-Q1
2018-02-21,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"Pro-Houthi rocketry forces fired missiles and rockets at Saudi forces in Maten camp and Mawsem gate, reportedly 'killing and injuring dozens'. Fatalities coded as half and spread across two locations.",3,2018-Q1
2018-02-21,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"On 21 February 2018, an RPG reportedly hit a military vehicle in Al Kirs (Samtah, Jizan) destroying weapons and killing an unknown number of soldiers aboard. Unclear fatalities coded as 10.",10,2018-Q1
2018-02-25,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"Houthi forces using artillery shelled Saudi soldiers in the areas of Malhama, Faridha in Al Khobh, and Tuwal in Jizan. No injuries were reported.",0,2018-Q1
2018-02-25,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"Ground clashes and Katuskha rockets fired by Houthi forces resulted in the death of a single Saudi soldier and the destruction of a 50mm gun in al-Mattan site, Khazzan hill in Jizan.",1,2018-Q1
2018-02-28,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"On 28 February 2018, Houthi forces claimed to have fired artillery shells at Saudi troops in Khafaqa and Al Qarn village (Qarn Muzabbar) in Al Harth district (Jizan). Casualties unknown.",0,2018-Q1
2018-02-28,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"Pro-Houthi forces claim to have fired artillery shells at Saudi soldiers in Qa'im Zabid, Mostahdath, and almahani villages.",0,2018-Q1
2018-02-28,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"On 28 February 2018, Houthi forces claimed to have fired artillery shells at Saudi troops in Khafaqa and Al Qarn village (Qarn Muzabbar) in Al Harth district (Jizan). Casualties unknown.",0,2018-Q1
2018-03-04,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"Pro-Houthi forces fired Katyusha missiles at Saudi soldiers in al Mousam site, reportedly 'killing and wounding tens'. Unknown fatalities coded as 10.",10,2018-Q1
2018-03-05,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"Two Saudi soldiers were reportedly killed by Houthi snipers in Wadi Maeen near Qamer village, Jizan.",2,2018-Q1
2018-03-06,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Asir,"On 6 March 2018, Houthi forces claimed to have targeted with artillery shells Saudi soldiers in Al Raboah (Abha) and Aqabat al Alb (Dhahran Al Janub) (Asir), in Al Khushel and Khafaqa in Al Harth district (Jizan), and in Al Ajashir (Khubash) (Najran). Casualties unknown.",0,2018-Q1
2018-03-06,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"Pro-Houthi snipers reportedly shot and killed 3 Saudi soldiers in Quwa village, Jizan.",3,2018-Q1
2018-03-06,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Najran,"On 6 March 2018, Houthi forces claimed to have targeted with artillery shells Saudi soldiers in Al Raboah (Abha) and Aqabat al Alb (Dhahran Al Janub) (Asir), in Al Khushel and Khafaqa in Al Harth district (Jizan), and in Al Ajashir (Khubash) (Najran). Casualties unknown.",0,2018-Q1
2018-03-07,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"Pro-Houthi forces attacked Saudi troops in Qays area of Jizan, reportedly killing an unspecified number and taking 4 others hostage. A military vehicle was also destroyed during the event. Unknown fatalities coded as 10.",10,2018-Q1
2018-03-07,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Najran,"Pro-Houthi forces claim to have fired artillery shells at Saudi forces in Rajla hill, Alhomr and Alqannaseen hills and al Sudais. No injuries were reported.",0,2018-Q1
2018-03-07,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Najran,"Pro-Houthi forces claim to have fired artillery shells at Saudi forces in Rajla hill, Alhomr and Alqannaseen hills and al Sudais. No injuries were reported.",0,2018-Q1
2018-03-08,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"Pro-Houthi forces claim to have attacked Saudi soldiers in Hthura site, Jizan. According to the pro-Houthi source 'dozens' were killed or injured in the attack. Fatalities coded as half. An unspecified number of vehicles were also destroyed during the attack.",6,2018-Q1
2018-03-08,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"Pro-Houthi forces fired artillery rounds at Saudi soldiers in the Mawassum area of Jizan, as well as Ramadh and Tiwal areas. No injuries were reported.",0,2018-Q1
2018-03-08,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"Pro-Houthi forces claim to have fired missiles at Saudi military forces in al-Fartah site, Alhaj village and al-Mrany camp. Pro-Houthi news sources reported 'losses in life and gear'. Unknown fatalities coded as 10 and spread across two locations.",5,2018-Q1
2018-08-03,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Najran,"Pro-Houthi fighters claim to have shelled a weapons store belonging to Saudi forces in Makhruq, Najran, causing it to catch fire.",0,2018-Q3
2018-01-17,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,Houthi forces reportedly shelled troops of Saudi forces in Jabal Juhfan in Al Harth of Jizan on January 17. There were no reports of deaths or injuries.,0,2018-Q1
2018-01-19,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"It was reported that 6 Saudi soldiers were shot dead by Houthi forces in Ash Shabakah, Al Farydhah, and Qaryat Hamdhah in Jizan on January 19. One was killed in Ash Shabakah.",1,2018-Q1
2018-01-21,2018,Explosions/Remote violence,Air/drone strike,Military Forces of Saudi Arabia (2015-),Military Forces of Yemen (2017-) Houthi,Saudi Arabia,Jizan,Saudi Apache helicopters reportedly shelled Qaryat Qamer in Al Harth of Jizan on January 21. There were no reports of deaths or injuries.,0,2018-Q1
2018-01-26,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,It was reported that a Saudi soldier was shot dead to the south of Ar Radif military site in Samitah of Jizan on the days around January 26.,1,2018-Q1
2018-01-26,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,Houthi forces reportedly shelled troops of Saudi forces in Al Khushel in Al Harth of Jizan on the days around January 26. No deaths or injuries were reported.,0,2018-Q1
2018-01-26,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"Houthi forces reportedly shelled troops of Saudi forces in Shayyabah in Al Aridah of Jizan on the days around January 26, leaving deaths and injuries on the Saudi side. Unknown fatalities coded as 10.",10,2018-Q1
