year,coo_id,coo_name,coo,coo_iso,coa_id,coa_name,coa,coa_iso,refugees,asylum_seekers,returned_refugees,idps,returned_idps,stateless,ooc,oip,hst
2019,37,China,CHI,CHN,151,Philippines,PHI,PHL,5,5,0,0,0,0,0,-,0
2019,37,China,CHI,CHN,154,Poland,POL,POL,21,6,0,0,0,0,0,-,0
2019,37,China,CHI,CHN,155,Portugal,POR,PRT,0,7,0,0,0,0,0,-,0
2019,37,China,CHI,CHN,159,South Africa,RSA,ZAF,0,87,0,0,0,0,0,-,0
2019,37,China,CHI,CHN,163,Saudi Arabia,SAU,SAU,14,14,0,0,0,0,0,-,0
2019,37,China,CHI,CHN,173,Spain,SPA,ESP,20,1010,0,0,0,0,0,-,0
2019,37,China,CHI,CHN,180,Slovakia,SVK,SVK,5,0,0,0,0,0,0,-,0
2019,37,China,CHI,CHN,183,Sweden,SWE,SWE,285,78,0,0,0,0,0,-,0
2019,37,China,CHI,CHN,184,Switzerland,SWI,CHE,2825,207,0,0,0,0,0,-,0
2019,37,China,CHI,CHN,188,Thailand,THA,THA,174,14,0,0,0,0,0,-,0
2019,37,China,CHI,CHN,194,Trinidad and Tobago,TRT,TTO,0,79,0,0,0,0,0,-,0
2019,37,China,CHI,CHN,200,Ukraine,UKR,UKR,0,6,0,0,0,0,0,-,0
2019,37,China,CHI,CHN,202,United States of America,USA,USA,78752,68794,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,3,Albania,ALB,ALB,14,0,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,8,Egypt,ARE,EGY,0,71,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,9,Argentina,ARG,ARG,0,120,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,11,Australia,AUL,AUS,1780,16811,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,12,Austria,AUS,AUT,660,97,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,17,Belgium,BEL,BEL,1151,60,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,27,Brazil,BRA,BRA,11,5143,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,29,Bosnia and Herzegovina,BSN,BIH,0,0,0,0,0,0,6,-,0
2020,37,China,CHI,CHN,30,Bulgaria,BUL,BGR,0,14,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,33,Canada,CAN,CAN,5916,1945,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,45,Costa Rica,COS,CRI,0,205,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,48,Cyprus,CYP,CYP,5,9,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,49,Czechia,CZE,CZE,22,54,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,50,Denmark,DEN,DNK,17,5,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,54,Ecuador,ECU,ECU,12,5,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,61,Finland,FIN,FIN,186,16,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,64,France,FRA,FRA,8343,263,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,70,United Kingdom of Great Britain and Northern Ireland,GBR,GBR,1286,2040,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,71,Georgia,GEO,GEO,0,5,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,72,Germany,GFR,DEU,1986,544,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,76,Greece,GRE,GRC,113,418,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,85,Hungary,HUN,HUN,5,0,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,86,Iceland,ICE,ISL,5,0,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,88,India,IND,IND,73407,0,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,89,Indonesia,INS,IDN,11,5,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,90,Ireland,IRE,IRL,68,88,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,93,Israel,ISR,ISR,0,275,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,94,Italy,ITA,ITA,400,357,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,97,Japan,JPN,JPN,55,0,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,98,Kazakhstan,KAZ,KAZ,5,7,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,102,Rep. of Korea,KOR,KOR,46,1754,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,111,Liechtenstein,LIE,LIE,35,0,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,114,Luxembourg,LUX,LUX,7,0,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,115,Latvia,LVA,LVA,0,5,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,119,Mauritania,MAU,MRT,5,0,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,124,Mexico,MEX,MEX,5,20,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,127,Malaysia,MLS,MYS,44,5,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,129,Mongolia,MNG,MNG,0,5,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,132,Malta,MTA,MLT,17,0,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,138,Netherlands (Kingdom of the),NET,NLD,879,108,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,143,Norway,NOR,NOR,465,5,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,145,New Zealand,NZL,NZL,238,82,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,147,Pakistan,PAK,PAK,5,15,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,150,Peru,PER,PER,0,13,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,151,Philippines,PHI,PHL,5,5,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,154,Poland,POL,POL,16,0,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,158,Romania,ROM,ROU,5,0,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,159,South Africa,RSA,ZAF,0,70,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,160,Russian Federation,RUS,RUS,19,295,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,163,Saudi Arabia,SAU,SAU,14,23,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,173,Spain,SPA,ESP,27,980,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,164,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,0,5,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,180,Slovakia,SVK,SVK,5,0,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,183,Sweden,SWE,SWE,276,46,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,184,Switzerland,SWI,CHE,2665,86,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,188,Thailand,THA,THA,177,17,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,194,Trinidad and Tobago,TRT,TTO,0,127,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,200,Ukraine,UKR,UKR,0,5,0,0,0,0,0,-,0
2020,37,China,CHI,CHN,202,United States of America,USA,USA,74948,75843,0,0,0,0,0,-,0
2021,37,China,CHI,CHN,3,Albania,ALB,ALB,14,0,0,0,0,0,0,-,0
2021,37,China,CHI,CHN,8,Egypt,ARE,EGY,0,80,0,0,0,0,0,-,0
2021,37,China,CHI,CHN,9,Argentina,ARG,ARG,0,115,0,0,0,0,0,-,0
2021,37,China,CHI,CHN,11,Australia,AUL,AUS,1579,15774,0,0,0,0,0,-,0
2021,37,China,CHI,CHN,12,Austria,AUS,AUT,642,87,0,0,0,0,0,-,0
2021,37,China,CHI,CHN,17,Belgium,BEL,BEL,1206,80,0,0,0,0,0,-,0
2021,37,China,CHI,CHN,27,Brazil,BRA,BRA,23,5324,0,0,0,0,0,-,0
2021,37,China,CHI,CHN,29,Bosnia and Herzegovina,BSN,BIH,0,0,0,0,0,0,5,-,0
2021,37,China,CHI,CHN,33,Canada,CAN,CAN,5925,1318,0,0,0,0,0,-,0
2021,37,China,CHI,CHN,45,Costa Rica,COS,CRI,0,309,0,0,0,0,0,-,0
2021,37,China,CHI,CHN,48,Cyprus,CYP,CYP,5,9,0,0,0,0,0,-,0
2021,37,China,CHI,CHN,49,Czechia,CZE,CZE,62,0,0,0,0,0,0,-,0
2021,37,China,CHI,CHN,50,Denmark,DEN,DNK,19,7,0,0,0,0,0,-,0
2021,37,China,CHI,CHN,54,Ecuador,ECU,ECU,12,0,0,0,0,0,0,-,0
2021,37,China,CHI,CHN,61,Finland,FIN,FIN,190,11,0,0,0,0,0,-,0
2021,37,China,CHI,CHN,64,France,FRA,FRA,10015,248,0,0,0,0,0,-,0
2021,37,China,CHI,CHN,70,United Kingdom of Great Britain and Northern Ireland,GBR,GBR,1026,2428,0,0,0,0,0,-,0
2021,37,China,CHI,CHN,72,Germany,GFR,DEU,2019,379,0,0,0,0,0,-,0
