year,coo_id,coo_name,coo,coo_iso,coa_id,coa_name,coa,coa_iso,refugees,asylum_seekers,returned_refugees,idps,returned_idps,stateless,ooc,oip,hst
2021,163,Saudi Arabia,SAU,SAU,102,Rep. of Korea,KOR,KOR,0,5,0,0,0,0,0,-,0
2021,163,Saudi Arabia,SAU,SAU,109,Lebanon,LEB,LBN,7,7,0,0,0,0,7,-,0
2021,163,Saudi Arabia,SAU,SAU,132,Malta,MTA,MLT,5,0,0,0,0,0,0,-,0
2021,163,Saudi Arabia,SAU,SAU,138,Netherlands (Kingdom of the),NET,NLD,35,20,0,0,0,0,0,-,0
2021,163,Saudi Arabia,SAU,SAU,143,Norway,NOR,NOR,8,0,0,0,0,0,0,-,0
2021,163,Saudi Arabia,SAU,SAU,145,New Zealand,NZL,NZL,62,0,0,0,0,0,0,-,0
2021,163,Saudi Arabia,SAU,SAU,151,Philippines,PHI,PHL,0,21,0,0,0,0,0,-,0
2021,163,Saudi Arabia,SAU,SAU,173,Spain,SPA,ESP,5,5,0,0,0,0,0,-,0
2021,163,Saudi Arabia,SAU,SAU,177,Sudan,SUD,SDN,0,0,0,0,0,0,5,-,0
2021,163,Saudi Arabia,SAU,SAU,183,Sweden,SWE,SWE,60,0,0,0,0,0,0,-,0
2021,163,Saudi Arabia,SAU,SAU,184,Switzerland,SWI,CHE,18,5,0,0,0,0,0,-,0
2021,163,Saudi Arabia,SAU,SAU,185,Syrian Arab Rep.,SYR,SYR,6,0,0,0,0,0,0,-,0
2021,163,Saudi Arabia,SAU,SAU,202,United States of America,USA,USA,628,1064,0,0,0,0,0,-,0
2022,163,Saudi Arabia,SAU,SAU,8,Egypt,ARE,EGY,5,0,0,0,0,0,0,-,0
2022,163,Saudi Arabia,SAU,SAU,11,Australia,AUL,AUS,211,57,0,0,0,0,0,-,0
2022,163,Saudi Arabia,SAU,SAU,12,Austria,AUS,AUT,8,0,0,0,0,0,0,-,0
2022,163,Saudi Arabia,SAU,SAU,17,Belgium,BEL,BEL,5,5,0,0,0,0,0,-,0
2022,163,Saudi Arabia,SAU,SAU,27,Brazil,BRA,BRA,0,19,0,0,0,0,0,-,0
2022,163,Saudi Arabia,SAU,SAU,33,Canada,CAN,CAN,229,107,0,0,0,0,0,-,0
2022,163,Saudi Arabia,SAU,SAU,49,Czechia,CZE,CZE,5,0,0,0,0,0,0,-,0
2022,163,Saudi Arabia,SAU,SAU,54,Ecuador,ECU,ECU,8,0,0,0,0,0,0,-,0
2022,163,Saudi Arabia,SAU,SAU,64,France,FRA,FRA,51,0,0,0,0,0,0,-,0
2022,163,Saudi Arabia,SAU,SAU,70,United Kingdom of Great Britain and Northern Ireland,GBR,GBR,324,345,0,0,0,0,0,-,0
2022,163,Saudi Arabia,SAU,SAU,72,Germany,GFR,DEU,127,24,0,0,0,0,0,-,0
2022,163,Saudi Arabia,SAU,SAU,76,Greece,GRE,GRC,8,0,0,0,0,0,0,-,0
2022,163,Saudi Arabia,SAU,SAU,88,India,IND,IND,5,0,0,0,0,0,0,-,0
2022,163,Saudi Arabia,SAU,SAU,89,Indonesia,INS,IDN,0,8,0,0,0,0,0,-,0
2022,163,Saudi Arabia,SAU,SAU,90,Ireland,IRE,IRL,22,11,0,0,0,0,0,-,0
2022,163,Saudi Arabia,SAU,SAU,92,Iraq,IRQ,IRQ,0,7,0,0,0,0,0,-,0
2022,163,Saudi Arabia,SAU,SAU,96,Jordan,JOR,JOR,0,0,0,0,0,0,20,-,0
2022,163,Saudi Arabia,SAU,SAU,98,Kazakhstan,KAZ,KAZ,0,5,0,0,0,0,0,-,0
2022,163,Saudi Arabia,SAU,SAU,109,Lebanon,LEB,LBN,6,5,0,0,0,0,6,-,0
2022,163,Saudi Arabia,SAU,SAU,132,Malta,MTA,MLT,5,0,0,0,0,0,0,-,0
2022,163,Saudi Arabia,SAU,SAU,138,Netherlands (Kingdom of the),NET,NLD,57,31,0,0,0,0,0,-,0
