event_date,year,event_type,sub_event_type,actor1,actor2,country,admin1,notes,fatalities,PERIODO
2020-09-30,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Portuguesa,"On 30 September 2020, in Portuguesa state, residents protested to demand basic services such as the distribution of potable water, gasoline, domestic gas, food, and electric power. Protesters rejected their quality of life during the coronavirus outbreak.",0,2020-Q3
2020-09-30,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Cojedes,"On 30 September 2020, in Las Vegas, Cojedes state, a group of women protested at the Bolivar Plaza to demand better basic public services such as domestic gas, potable water, food, and electricity.",0,2020-Q3
2020-10-01,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Zulia,"On 1 October 2020, in Maracaibo, Zulia state, residents protested at the Circunvalacion 2 road to demand basic services including electric power, potable water, gasoline, and food.",0,2020-Q4
2020-09-30,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Zulia,"On 30 September 2020, in Zulia state, residents protested to demand basic services such as the distribution of potable water, gasoline, domestic gas, food, and electric power. Protesters rejected their quality of life during the coronavirus outbreak.",0,2020-Q3
2020-10-01,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Anzoategui,"On 1 October 2020, in Barcelona, Anzoategui state, residents from three communities protested to demand the distribution of potable water through the pipes. This was the second day of protests. Also, patients from the Ali Romero clinic protested to demand medical assistance.",0,2020-Q4
2020-09-30,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Monagas,"On 30 September 2020, in Monagas state, residents protested to demand basic services such as the distribution of potable water, gasoline, domestic gas, food, and electric power. Protesters rejected their quality of life during the coronavirus outbreak.",0,2020-Q3
2020-09-30,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Merida,"On 30 September 2020, in Merida state, residents protested to demand basic services such as the distribution of potable water, gasoline, domestic gas, food, and electric power. Protesters rejected their quality of life during the coronavirus outbreak.",0,2020-Q3
2020-09-30,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Nueva Esparta,"On 30 September 2020, in Nueva Esparta state, residents protested to demand basic services such as the distribution of potable water, gasoline, domestic gas, food, and electric power. Protesters rejected their quality of life during the coronavirus outbreak.",0,2020-Q3
2020-10-01,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Portuguesa,"On 1 October 2020, in Portuguesa state, residents protested to demand the distribution of domestic gas.",0,2020-Q4
2020-10-01,2020,Riots,Violent demonstration,Rioters (Venezuela),,Venezuela,Bolivar,"On 1 October 2020, in Ciudad Bolivar, Bolivar state, residents demonstrated with tires and branches on the Libertador Avenue to demand the distribution of domestic gas and other basic public services. This was the second day of demonstrations.",0,2020-Q4
2020-09-30,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Delta Amacuro,"On 30 September 2020, in Delta Amacuro state, residents protested to demand basic services such as the distribution of potable water, gasoline, domestic gas, food, and electric power. Protesters rejected their quality of life during the coronavirus outbreak.",0,2020-Q3
2020-10-01,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Guarico,"On 1 October 2020, in Guarico state, residents protested to demand the distribution of domestic gas.",0,2020-Q4
2020-10-01,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Zulia,"On 1 October 2020, in the Rosario de Perija municipality, Zulia state, residents protested to demand electric power. Protesters informed that they have to live with several electric shutdowns per day.",0,2020-Q4
2020-10-01,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Zulia,"On 1 October 2020, in Cabimas, Zulia state, teachers protested due to their low salaries, lack of good infrastructure within schools, and the lack of medical insurance.",0,2020-Q4
2020-09-30,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Anzoategui,"On 30 September 2020, in Clarines, Anzoategui state, teachers marched to demand labor benefits and salaries. Protesters informed that their current salary is not enough to buy food. This was the second day of protests.",0,2020-Q3
2020-10-02,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Anzoategui,"On 2 October 2020, in Barcelona, Anzoategui state, health workers protested to demand the dismissal of the director of the health regional entity and the head of human resources due to their the poor management of payroll and lack of response to complaints made by employees since the start of the coronavirus pandemic.",0,2020-Q4
2020-10-01,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Anzoategui,"On 1 October 2020, in Clarines, Anzoategui state, teachers marched to demand labor benefits and salaries. Protesters informed that their current salary is not enough to buy food. This was the third day of protests.",0,2020-Q4
2020-09-29,2020,Protests,Protest with intervention,Protesters (Venezuela),Military Forces of Venezuela (1999-) GNB: Venezuelan National Guard,Venezuela,Nueva Esparta,"Around 29 September 2020, in La Asuncion, Nueva Esparta state, residents protested to reject the collapse of basic public services in the city. GNB officers attacked the houses of protesters with stones. No injuries reported.",0,2020-Q3
2020-09-28,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Delta Amacuro,"On 28 September 2020, in Tucupita, Delta Amacuro, 270 prisoners from the Guasina prison staged a protest to demand food and gas. The group of protesters also initiated a hunger strike.",0,2020-Q3
2020-10-05,2020,Protests,Protest with intervention,Protesters (Venezuela),PSUV: United Socialist Party of Venezuela,Venezuela,Carabobo,"On 5 October 2020, in Puerto Cabello, Carabobo state, teachers marched to demand better salaries and working conditions. Supporters of the President Nicolas Maduro tried to disperse the protest. The protests took place as part of a nationwide protest called by teachers.",0,2020-Q4
2020-10-08,2020,Riots,Violent demonstration,Rioters (Venezuela),Military Forces of Venezuela (1999-) GNB: Venezuelan National Guard,Venezuela,Guarico,"On 8 October 2020, in El Socorro, Guarico state, hundreds of residents burned tires in front of the Legislative Council in a demonstration to demand the release of former councilman Carlos Campos and his wife. Military officers of the Venezuelan National Guard (GNB) intervened with tear gas and shooting at the demonstrators. One was injured.",0,2020-Q4
2020-10-09,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Sucre,"On 9 October 2020, in the Sucre state, a group of public transportation drivers protested to demand the distribution of gasoline. Protesters informed that they have been more than six months without receiving gasoline from the government.",0,2020-Q4
2020-10-10,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Bolivar,"On 10 October 2020, in Ciudad Guayana, Bolivar state, a group of residents blocked streets in the Antena and Canaima communities to demand basic services such as domestic gas, potable water, and electricity.",0,2020-Q4
2020-10-10,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Monagas,"On 10 October 2020, in Maturin, Monagas state, a group of residents blocked the Libertador Avenue to demand basic services such as domestic gas, potable water, and electricity.",0,2020-Q4
2020-10-09,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Anzoategui,"On 9 October 2020, in Clarines, Anzoategui state, a group of teachers marched towards the Liceo Bolivariano high school against the beginning of the academic year in the context of the coronavirus pandemic. They also demanded better salaries and working conditions.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Bolivar,"On 5 October 2020, in Ciudad Guayana, Bolivar state, more than 15 public transportation drivers protested to reject the arrest of two men by GNB officers. Protesters informed that the arrest was an abuse of authority.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Bolivar,"On 5 October 2020, in Ciudad Guayana, Bolivar state, people blocked various avenues, including the Atlantico and Paseo Caroni, to demand the distribution of fuel.",0,2020-Q4
2020-10-07,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Bolivar,"On 7 October 2020, in San Felix-Ciudad Guayana, Bolivar state, people protested at the service station Texaco to demand the distribution of fuel. Protesters informed that they have been waiting for days to receive fuel.",0,2020-Q4
2020-10-06,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Bolivar,"On 6 October 2020, in San Felix and Puerto Ordaz-Ciudad Guayana, Bolivar state, people protested on the Cisneros Avenue and Las Americas Avenue to demand the distribution of gasoline.",0,2020-Q4
2020-10-09,2020,Riots,Violent demonstration,Rioters (Venezuela),Military Forces of Venezuela (1999-) GNB: Venezuelan National Guard,Venezuela,Bolivar,"On 9 October 2020, in Ciudad Guayana, Bolivar state, a group of people demonstrated at the San Felix service station against the lack of fuel. The Venezuelan National Guard (GNB) intervened, residents threw stones at the police officers, one of the officers was severely injured in the head and taken to hospital.",0,2020-Q4
2020-10-08,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Bolivar,"On 8 October 2020, in Ciudad Guayana, Bolivar state, a group of people protested at the service station Paseo Caroni II to demand the distribution of fuel. Protesters informed that they have been waiting for days to receive fuel.",0,2020-Q4
2020-10-08,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Carabobo,"On 8 October 2020, in Valencia, Carabobo state, friends, relatives and health workers of the Dr.Henrique Tejera City Hospital protested asking for the release of the former director from prison.",0,2020-Q4
2020-10-07,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Carabobo,"On 7 October 2020, in Valencia, Carabobo state, workers from the company Goodyear protested to reject the dismissal of two members of the workers union.",0,2020-Q4
2020-10-09,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Merida,"On 9 October 2020, in Tovar, Merida state, a group of residents gathered in front of the electricity company to protest against the frequent blackouts in the region.",0,2020-Q4
2020-10-06,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Merida,"On 6 October 2020, in Merida, Merida state, people blocked Las Americas Avenue to demand the distribution of fuel.",0,2020-Q4
2020-10-08,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Lara,"On 8 October 2020, in Siquisique, Lara state, a group of health workers of the Moroturo's ambulatory protested against the lack of basic services, such as potable water, domestic gas and also demanding biosecurity equipment to treat patients with coronavirus.",0,2020-Q4
2020-10-09,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Lara,"On 9 October 2020, in Barquisimeto, Lara state, a group of former employees of the IVSS gathered in Los Ilustres square in a protest demanding salary and benefit increases.",0,2020-Q4
2020-10-07,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Lara,"On 7 October 2020, in Barquisimeto, Lara state, a group of people protested on the Venezuela avenue to demand the distribution of fuel. This was the second day of protests. Also, residents of the East neighborhood protested to demand water, electricity, and gas.",0,2020-Q4
2020-10-09,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Lara,"On 9 October 2020, in Cabudare, Lara state, a group of residents and merchants protested against the new increase of fees for the garbage collection service.",0,2020-Q4
2020-10-09,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Lara,"On 9 October 2020, in Cabudare, Lara state, a group of residents gathered in the Intercommunal Barquisimetro-Acarigua avenue to demand basic services such as electricity, potable water, fuel and domestic gas. The protesters also urged residents from Caracas to join the protest.",0,2020-Q4
2020-10-09,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Lara,"On 9 October 2020, in Barquisimeto, Lara state, a group of residents protested through the city streets to demand basic services such as electricity, potable water, fuel and domestic gas. The protesters also urged residents from Caracas to join the protest.",0,2020-Q4
2020-10-07,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Lara,"On 7 October 2020, in Quibor, Lara state, teachers protested to demand better salaries, dollarized salaries, social benefits, and better working conditions. The protests took place two days after a nationwide protest was called by teachers.",0,2020-Q4
2020-10-06,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Lara,"On 6 October 2020, in Barquisimeto, Lara state, a group of people protested on the Venezuela avenue to demand the distribution of fuel. This was the first day of protests.",0,2020-Q4
2020-10-09,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Lara,"On 9 October 2020, in El Tocuyo, Lara state, a group of residents protested demanding basic services such as potable water, domestic gas, fuel and electricity.",0,2020-Q4
2020-10-03,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Carabobo,"On 3 October 2020, in Bejuma, Carabobo state, a group of health workers marched to demand from the government of President Nicolas Maduro better working conditions and infrastructure. Health workers informed that they need medicines and supplies and rejected the number of doctors that have died due to the coronavirus.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Miranda,"On 5 October 2020, in Los Teques, Miranda state, teachers marched from the El Cabotaje sector to demand better salaries and working conditions. The protests took place as part of a nationwide protest called by teachers.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Portuguesa,"On 5 October 2020, in Acarigua, Portuguesa state, teachers and health workers protested on the San Roque boulevard to demand better salaries, social benefits, and better working conditions. The protests took place as part of a nationwide protest called by teachers.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Portuguesa,"On 5 October 2020, in Agua Blanca, Portuguesa state, teachers protested to demand better salaries, social benefits, and better working conditions. Protesters also demanded protection during the academic year due to the coronavirus pandemic. The protests took place as part of a nationwide protest called by teachers.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Guarico,"On 5 October 2020, in Altagracia de Orituco, Guarico state, teachers protested to demand better salaries, social benefits, and better working conditions. The protests took place as part of a nationwide protest called by teachers.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Anzoategui,"On 5 October 2020, in Barcelona, Anzoategui state, around 50 teachers protested at the Bolivar Plaza and the San Felipe Plaza to demand better salaries and working conditions. The protests took place as part of a nationwide protest called by teachers.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Anzoategui,"On 5 October 2020, in Barcelona, Anzoategui state, a group of people protested at several service stations to demand the distribution of fuel, in the Vistamar sector and the Bolivar de Urbaneja Avenue.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Lara,"On 5 October 2020, in Barquisimeto, Lara state, teachers marched to demand better salaries, reject working harassment and the current state of the public education. The protests took place as part of a nationwide protest called by teachers.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Carabobo,"On 5 October 2020, in Bejuma, Carabobo state, teachers marched to demand better salaries and working conditions. The protests took place as part of a nationwide protest called by teachers.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Falcon,"On 5 October 2020, in the Boca de Aroa municipality, Falcon state, teachers protested to demand better salaries and working conditions including water and internet. The protests took place as part of a nationwide protest called by teachers.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Zulia,"On 5 October 2020, in Cabimas, Zulia state, teachers gathered at the Bolivar plaza to demand better salaries, medical insurance, and better working conditions including internet. The protests took place as part of a nationwide protest called by teachers.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Guarico,"On 5 October 2020, in Calabozo, Guarico state, teachers protested to demand better salaries, social benefits, and better working conditions. The protests took place as part of a nationwide protest called by teachers.",0,2020-Q4
2020-10-03,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Carabobo,"On 3 October 2020, in Valencia, Carabobo state, residents from several communities protested at the Santa Rosa Plaza to reject the parliamentary elections that are going to take place on 6 December. Protesters reported that they do not consider that those elections are going to be transparent.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Lara,"On 5 October 2020, in Carora, Lara state, teachers marched to demand better salaries, reject working harassment and the current state of the public education. GNB officers were present at the protest. The protests took place as part of a national protest called by teachers.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Miranda,"On 5 October 2020, in Carrizal, Miranda state, teachers marched to demand better salaries and working conditions. The protests took place as part of a nationwide protest called by teachers.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Miranda,"On 5 October 2020, in Charallave, Miranda state, teachers marched to demand better salaries and working conditions. The protests took place as part of a nationwide protest called by teachers.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Bolivar,"On 5 October 2020, in Ciudad Bolivar, Bolivar state, teachers protested to demand from the Education Ministry better salaries, dollarized salaries, social benefits, and better working conditions. The protests took place as part of a nationwide protest called by teachers.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Bolivar,"On 5 October 2020, in Puerto-Ordaz, Ciudad Guayana, Bolivar state, teachers marched to demand from the Education Ministry better salaries, dollarized salaries, social benefits, and better working conditions. The protests took place as part of a nationwide protest called by teachers.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Zulia,"On 5 October 2020, in San Carlos del Zulia, Colon municipality, Zulia state, teachers and members of the FAVL gathered at the Bolivar plaza to demand the dollarization of salaries and better working conditions for teachers. The protests took place as part of a nationwide protest called by teachers.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Anzoategui,"On 5 October 2020, in Clarines, Anzoategui state, teachers marched until the Bolivar Plaza to demand better salaries and working conditions. The protests took place as part of a nationwide protest called by teachers.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Cojedes,"On 5 October 2020, in the Anzoategui municipality, Cojedes state, teachers protested to demand better salaries, social benefits, and better working conditions. The protests took place as part of a nationwide protest called by teachers.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Falcon,"On 5 October 2020, in the Dabajuro municipality, Falcon state, teachers protested to demand better salaries and working conditions including water and internet. The protests took place as part of a nationwide protest called by teachers.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Anzoategui,"On 5 October 2020, in Puerto La Cruz, Anzoategui state, a group of around 300 people protested at the El Caris service station to demand the distribution of fuel.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Lara,"On 5 October 2020, in El Tocuyo, Lara state, teachers marched to demand better salaries, reject working harassment and the current state of the public education. The protests took place as part of a nationwide protest called by teachers.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Bolivar,"On 5 October 2020, in Santa Rosalia, Portuguesa state, teachers protested to demand better salaries, social benefits, and better working conditions. Protesters also demanded protection during the academic year due to the coronavirus pandemic. The protests took place as part of a nationwide protest called by teachers.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Portuguesa,"On 5 October 2020, in Guanare, Portuguesa state, around 100 teachers protested to demand better salaries, social benefits, and better working conditions. Protesters also demanded protection during the academic year due to the coronavirus pandemic. The protests took place as part of a national protest called by teachers.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Portuguesa,"On 5 October 2020, in the Guanarito municipality, Portuguesa state, teachers protested to demand better salaries, social benefits, and better working conditions. Protesters also demanded protection during the academic year due to the coronavirus pandemic. The protests took place as part of a nationwide protest called by teachers.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Delta Amacuro,"On 5 October 2020, in Tucupita, Delta Amacuro state, teachers protested to demand from the Education Ministry better salaries, dollarized salaries, social benefits, and better working conditions. SEBIN officers and soldiers were present at the protest but did not engage with protesters. The protests took place as part of a nationwide protest called by teachers.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Zulia,"On 5 October 2020, in La Villa del Rosario, Zulia state, a group of health workers from the Nuestra Senora del Rosario Hospital gathered in Plaza Bolivar in a protest demanding better working conditions, such as medicines and supplies, and reported that the lack of fuel makes more difficult for them to reach their workplaces.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Zulia,"On 5 October 2020, in Lagunillas, Zulia state, teachers gathered at the Bolivar plaza to demand better salaries, medical insurance, and better working conditions including internet. The protests took place as part of a nationwide protest called by teachers.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Cojedes,"On 5 October 2020, in Las Vegas, Romulo Gallego municipality, Cojedes state, teachers protested to demand better salaries, social benefits, and better working conditions. The protests took place as part of a nationwide protest called by teachers.",0,2020-Q4
2020-10-05,2020,Riots,Violent demonstration,Rioters (Venezuela),,Venezuela,Guarico,"On 5 October 2020, in Valle de la Pascua, Guarico state, a group of people burned tires and blocked roads close to two service stations to demand the distribution of fuel.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Zulia,"On 5 October 2020, in Machiques, Zulia state, teachers protested at the Bolivar plaza to demand better salaries, the dollarization of their salaries, and better working conditions. The protests took place as part of a nationwide protest called by teachers.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Zulia,"On 5 October 2020, in Maracaibo, Zulia state, teachers protested in front of the headquarters of the Labour Inspectorate to demand better salaries and working conditions including water and internet. The protests took place as part of a nationwide protest called by teachers.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Aragua,"On 5 October 2020, in Charallave, Miranda state, teachers marched on the Bolivar avenue to demand better salaries and working conditions. State police officers were present at the protest but did not engage with protesters. The protests took place as part of a nationwide protest called by teachers.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Monagas,"On 5 October 2020, in Maturin, Monagas state, teachers marched until the Piar Plaza (Bicentenario Avenue) to demand better salaries, social benefits, and better working conditions. The protests took place as part of a nationwide protest called by teachers.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Falcon,"On 5 October 2020, in the Mene de Mauroa municipality, Falcon state, teachers protested to demand better salaries and working conditions including water and internet. The protests took place as part of a nationwide protest called by teachers.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Merida,"On 5 October 2020, in Merida, Merida state, teachers and workers from the education sector protested to demand from the Education Ministry better salaries, social benefits, and better working conditions. The protests took place as part of a nationwide protest called by teachers.",0,2020-Q4
2020-10-05,2020,Protests,Protest with intervention,Protesters (Venezuela),Military Forces of Venezuela (1999-) GNB: Venezuelan National Guard,Venezuela,Yaracuy,"On 5 October 2020, in the Nirgua municipality, Yaracuy state, teachers protested to demand better salaries, reject working harassment and the current state of the public education. GNB officers and state police officers intervened and fired tear gas toward protesters. The protests took place as part of a nationwide protest called by teachers.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Miranda,"On 5 October 2020, in Ocumare del Tuy, Miranda state, teachers marched to demand better salaries and working conditions. The protests took place as part of a nationwide protest called by teachers.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Portuguesa,"On 5 October 2020, in the Papelon municipality, Portuguesa state, teachers protested to demand better salaries, social benefits, and better working conditions. Protesters also demanded protection during the academic year due to the coronavirus pandemic. The protests took place as part of a nationwide protest called by teachers.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Portuguesa,"On 5 October 2020, in the Esteller municipality, Portuguesa state, teachers protested to demand better salaries, social benefits, and better working conditions. Protesters also demanded protection during the academic year due to the coronavirus pandemic. The protests took place as part of a nationwide protest called by teachers.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Falcon,"On 5 October 2020, in the Puerto Cumarebo municipality, Falcon state, teachers protested to demand better salaries and working conditions including water and internet. The protests took place as part of a nationwide protest called by teachers.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Falcon,"On 5 October 2020, in the Carirubana municipality, Falcon state, teachers protested to demand better salaries and working conditions including water and internet. The protests took place as part of a nationwide protest called by teachers.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Tachira,"On 5 October 2020, in the Junin municipality, Tachira state, teachers and college professors protested to demand from the Education Ministry better salaries, social benefits, and better working conditions. The protests took place as part of a nationwide protest called by teachers.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Miranda,"On 5 October 2020, in San Antonio de Los Altos, Miranda state, teachers marched to demand better salaries and working conditions. The protests took place as part of a nationwide protest called by teachers.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Cojedes,"On 5 October 2020, in San Carlos, Cojedes state, teachers protested to demand better salaries, social benefits, and better working conditions. The protests took place as part of a nationwide protest called by teachers.",0,2020-Q4
2020-10-08,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Anzoategui,"On 8 October 2020, in Barcelona, Anzoategui state, at least 50 people blocked a road line in a protest to demand the distribution of fuel at service stations.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Carabobo,"On 5 October 2020, in Valencia, Carabobo state, teachers marched to demand better salaries and working conditions. The protests took place as part of a nationwide protest called by teachers.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Yaracuy,"On 5 October 2020, in San Felipe, Yaracuy state, teachers, students, and political activists gathered and marched through La Patria and Cartagena Avenues to demand better salaries and working conditions including water and internet. The protests took place as part of a nationwide protest called by teachers.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Guarico,"On 5 October 2020, in Valle de la Pascua, Guarico state, teachers protested to demand better salaries, social benefits, and better working conditions. The protests took place as part of a nationwide protest called by teachers.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Tachira,"On 5 October 2020, in San Jose de Bolivar, Tachira state, teachers marched to demand from the government of President Nicolas Maduro better salaries, social benefits, and better working conditions. The protests took place as part of a nationwide protest called by teachers.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Guarico,"On 5 October 2020, in San Juan de Los Morros, Guarico state, teachers protested to demand better salaries, social benefits, and better working conditions. The protests took place as part of a nationwide protest called by teachers.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Portuguesa,"On 5 October 2020, in San Rafael de Onoto, Portuguesa state, teachers protested to demand better salaries, social benefits, and better working conditions. Protesters also demanded protection during the academic year due to the coronavirus pandemic. The protests took place as part of a nationwide protest called by teachers.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Tachira,"On 5 October 2020, in the Seboruco municipality, Tachira state, teachers protested to demand from the Education Ministry better salaries, social benefits, and better working conditions. The protests took place as part of a nationwide protest called by teachers.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Cojedes,"On 5 October 2020, in Tinaco, Cojedes state, teachers protested to demand better salaries, social benefits, and better working conditions. The protests took place as part of a nationwide protest called by teachers.",0,2020-Q4
2020-10-05,2020,Protests,Peaceful protest,Protesters (Venezuela),,Venezuela,Cojedes,"On 5 October 2020, in Tinaquillo, Cojedes state, teachers protested to demand better salaries, social benefits, and better working conditions. The protests took place as part of a nationwide protest called by teachers.",0,2020-Q4
2020-10-09,2020,Protests,Protest with intervention,Protesters (Venezuela),Police Forces of Venezuela (1999-),Venezuela,Anzoategui,"On 9 October 2020, in San Jose de Guanipa, Anzoategui state, it was reported by the Government that a protest demanding the distribution of fuel took place at the Franduar service station. The police intervened and one protester was detained.",0,2020-Q4
2020-10-07,2020,Riots,Violent demonstration,Rioters (Venezuela),,Venezuela,Portuguesa,"On 7 October 2020, in Acarigua, Portuguesa state, a group of people blocked roads with burning tires to demand gasoline.",0,2020-Q4
